family,fund,regime,mode,im_regime,im_mode,im_flat,reanchor,scenario,c,seed,drawdown,client_defaults,cm_defaults,bcm_defaults,nbcm_defaults,deepest_waterfall,mutualised_l3,mutualised_l4,total_df,ccp_cash_used,im_open,im_peak,im_trough,im_mean,im_peak_to_trough,im_max_jump_pct,im_responsiveness,error
H2,kalman,stressed,tiered,flat12,flat,0.12,1,gapped,4.0,58,-56.36999820563431,50,2,0,2,3,1,0,794878160.0606549,-64494731.02490902,6183025110.0,11673232920.0,6183025110.0,9604647482.727272,1.8879484899908485,0.36334669033876854,0.7053470089691097,
H2,kalman,stressed,tiered,flat05,flat,0.05,1,gapped,2.0,58,-33.958370715951915,24,1,0,1,0,0,0,1979345068.2066684,0.0,2882608350.0,5017999800.0,2882608350.0,4414828296.590909,1.7407844530804888,0.30064997383359415,0.5884464067015033,
H2,kalman,stressed,tiered,flat05,flat,0.05,1,gapped,2.25,58,-37.3542077875471,24,1,0,1,2,0,0,1695941836.7936122,5642274.0645980835,3069936787.5,5037186900.0,3069936787.5,4288616858.5227275,1.6408112768022263,0.19217700667395254,0.5090321370001822,
H2,kalman,stressed,tiered,flat05,flat,0.05,1,gapped,2.5,58,-40.498833662300385,23,1,0,1,0,0,0,1827840284.0040228,0.0,2906215125.0,5368227037.5,2906215125.0,4351708146.590909,1.8471540497195644,0.26689520274243295,0.6729417098416618,
H2,kalman,stressed,tiered,flat05,flat,0.05,1,gapped,2.75,58,-43.504396195944736,38,1,0,1,0,0,0,2279532455.855445,0.0,2692817550.0,4986542400.0,2692817550.0,4247006769.318182,1.8517936352576134,0.3448635055130267,0.6766271913971886,
H2,kalman,stressed,tiered,flat05,flat,0.05,1,gapped,1.0,58,-18.75112147855733,0,1,0,1,0,0,0,2050111264.4463253,0.0,3268221000.0,5153094975.0,3268221000.0,4784956427.272727,1.5767278207318294,0.24029107119744952,0.4581270737299878,
H2,kalman,stressed,tiered,flat05,flat,0.05,1,gapped,1.25,58,-22.837789341467797,15,1,0,1,1,0,0,2134007640.8730814,0.0,3138030787.5,5070733575.0,3138030787.5,4717214328.409091,1.6158966939389852,0.30423752654147607,0.48924109427597956,
H2,kalman,stressed,tiered,flat05,flat,0.05,1,gapped,1.5,58,-26.76296429212274,19,1,0,1,1,0,0,2283606524.116843,-8778000.0,3139805625.0,5094925500.0,3139805625.0,4604807358.522727,1.6226881879033515,0.2523928690649442,0.49463595671247845,
H2,kalman,stressed,tiered,flat05,flat,0.05,1,gapped,1.75,58,-30.463843531311685,21,1,0,1,2,0,0,1956381722.015973,-71433725.93540192,3022408200.0,5061111225.0,3022408200.0,4456850994.318182,1.6745293455066725,0.2831250011166593,0.5358162795230681,
H2,kalman,stressed,tiered,flat05,flat,0.05,1,gapped,3.0,58,-46.339493988874935,43,2,0,2,2,0,0,2565055214.544765,107836344.25866985,2687854312.5,4961999250.0,2687854312.5,4195754100.568182,1.8460819200371001,0.3954633562379881,0.672090057439211,
H2,kalman,stressed,tiered,flat05,flat,0.05,1,gapped,3.5,58,-51.632872779472464,52,3,0,3,3,1,0,2476086166.390858,41210443.06524563,2829444187.5,5050499850.0,2829444187.5,4115818490.340909,1.7849794925491882,0.3629328215897172,0.6235529914323813,
H2,kalman,stressed,tiered,flat05,flat,0.05,1,gapped,4.0,58,-56.42382917638615,50,4,0,4,3,1,0,3430980806.324672,-162563579.18225002,2576260462.5,4975473600.0,2576260462.5,4070062283.5227275,1.931277396995724,0.36334669033876854,0.7397655763773437,
H1,kalman,stressed,tiered,reactive,reactive,0.05,1,gapped,1.0,59,-18.72449208413688,2,0,0,0,0,0,0,881305234.2098877,0.0,7546645732.167888,15676724035.873737,7546645732.167888,12371717689.710552,2.077310184185678,0.22627960405825887,0.8557675638990729,
H1,kalman,stressed,tiered,reactive,reactive,0.05,1,gapped,2.25,59,-37.35480109431762,24,1,0,1,1,0,0,2059126548.979468,0.0,8573749516.366369,38620308742.77573,8573749516.366369,27456075027.51405,4.504482976678254,0.32156141332960986,2.783806283187266,
H1,kalman,stressed,tiered,reactive,reactive,0.05,1,gapped,2.5,59,-40.476297259721036,26,1,0,1,1,0,0,2111895138.2141323,-10344000.0,8482298432.766481,39855345394.224976,8482298432.766481,29543354069.487965,4.698649276505855,0.39511982112389776,2.9380434043376256,
H1,kalman,stressed,tiered,reactive,reactive,0.05,1,gapped,2.75,59,-43.49015562631744,33,1,0,1,2,0,0,2091882422.5786147,60215718.8022728,9166039465.219637,44406514969.83236,9166039465.219637,32236435513.386852,4.844678570099118,0.3313017021810909,3.0540426167006554,
H1,kalman,stressed,tiered,reactive,reactive,0.05,1,gapped,3.0,59,-46.35601201955421,40,1,0,1,2,0,0,2001545824.535007,64867582.433885574,9407049640.764431,44954220107.29168,9407049640.764431,33868555720.576866,4.778779938875568,0.44306737419540454,3.0016956585689187,
H1,kalman,stressed,tiered,reactive,reactive,0.05,1,gapped,1.25,59,-22.873032246490553,8,0,0,0,0,0,0,1121797684.9883378,0.0,7975123242.731829,21680736223.42259,7975123242.731829,16009372633.444046,2.7185456028132786,0.23395303075591878,1.3651366204067252,
H1,kalman,stressed,tiered,reactive,reactive,0.05,1,gapped,1.5,59,-26.739023186975828,13,0,0,0,0,0,0,1415371938.3065486,0.0,8182196094.785298,24060099615.904037,8182196094.785298,17867474727.814175,2.940543020135889,0.2455478655239154,1.5414815504025903,
H1,kalman,stressed,tiered,reactive,reactive,0.05,1,gapped,1.75,59,-30.492891420370448,19,0,0,0,0,0,0,1844147720.5863712,0.0,7960005372.781528,29901786313.98442,7960005372.781528,21528212659.528965,3.7565032828031373,0.2498944525343867,2.1896442954238973,
H1,kalman,stressed,tiered,reactive,reactive,0.05,1,gapped,2.0,59,-34.00905951473292,23,1,0,1,2,0,0,1924050480.7637455,15921209.432053566,8436568820.612683,35156452471.66203,8436568820.612683,25104876336.670704,4.1671505583841,0.31303945850545145,2.515844329364302,
H1,kalman,stressed,tiered,reactive,reactive,0.05,1,gapped,3.5,59,-51.63474906938153,45,1,0,1,2,0,0,2259181783.791074,-2240415.567946434,10500906463.280298,55366073303.16965,10500906463.280298,39281646571.922516,5.272504187783638,0.4235172245369654,3.3938883658580736,
H1,kalman,stressed,tiered,reactive,reactive,0.05,1,gapped,4.0,59,-56.4291160245773,43,2,0,2,3,1,0,2219396567.604392,137595029.84056854,11606840569.486008,60617650914.7554,11606840569.486008,42662791505.76889,5.222579784038489,0.46404810525400486,3.35423062753975,
H1,kalman,stressed,direct,reactive,reactive,0.05,1,gapped,1.0,59,-18.73794680898776,3,0,0,0,2,0,0,496275617.54526645,235728.01826763153,1597986016.0664954,6775043741.43337,1597986016.0664954,5039227080.061882,4.2397390673733195,0.7518723989256695,2.573505430518493,
H1,kalman,stressed,direct,reactive,reactive,0.05,1,gapped,1.25,59,-22.904426604475937,8,0,0,0,2,0,0,638365154.9580308,4349180.571951866,1538435868.2833734,8461923838.950724,1538435868.2833734,6395996962.874626,5.500342271915929,0.7597934722423905,3.574872863251182,
H1,kalman,stressed,direct,reactive,reactive,0.05,1,gapped,1.5,59,-26.76144772839395,16,0,0,0,2,0,0,834939355.5885732,-30135547.440903664,1677737369.5932,10297460747.450638,1677737369.5932,7476774047.716419,6.137707208576666,0.7146717374252978,4.081167380064956,
H1,kalman,stressed,direct,reactive,reactive,0.05,1,gapped,1.75,59,-30.4659819706687,18,0,0,0,2,0,0,984904216.6329614,15315283.979511261,1550106309.436403,11723420083.659195,1550106309.436403,8405074885.188004,7.562978108205796,0.7258693734239385,5.213339546982522,
H1,kalman,stressed,direct,reactive,reactive,0.05,1,gapped,2.0,59,-33.98215006503117,21,0,0,0,2,0,0,1116736496.339037,42502732.84892559,1618097332.622154,14527407963.60643,1618097332.622154,10395957560.188873,8.978080410073058,0.870139825668204,6.337434229566714,
H1,kalman,stressed,direct,reactive,reactive,0.05,1,gapped,2.25,59,-37.29649728663049,23,0,0,0,3,1,0,1267080956.8192372,51988299.34370136,1556552218.6220329,16339410161.630878,1556552218.6220329,11359555584.175259,10.497180863033075,0.8564739631913352,7.544140443831474,
H1,kalman,stressed,direct,reactive,reactive,0.05,1,gapped,2.5,59,-40.48526707628829,21,0,0,0,3,1,0,1433585461.533498,64232994.69021797,1588547005.7099986,18328842454.46937,1588547005.7099986,12603573595.914557,11.538117782216538,0.8965645763262771,8.371014694700625,
H1,kalman,stressed,direct,reactive,reactive,0.05,1,gapped,2.75,59,-43.49015562631744,29,0,0,0,4,1,1,1535807709.2274644,-2353627673.087969,1687221363.7023091,20201478686.753197,1687221363.7023091,13397264668.710722,11.973223621602694,0.8418353270514436,8.716643529993966,
H1,kalman,stressed,direct,reactive,reactive,0.05,1,gapped,3.0,59,-46.369466744405074,40,0,0,0,3,1,0,1698794754.9779963,-511987235.09192467,1496650754.9312603,20963498918.64856,1496650754.9312603,15016713541.064276,14.006941064624922,1.097381856305041,10.332138721093193,
H1,kalman,stressed,direct,reactive,reactive,0.05,1,gapped,3.5,59,-51.66165851908329,44,0,0,0,3,1,0,2221916442.9424863,-774171136.4872293,1917973783.2475433,27423910643.62042,1917973783.2475433,17911389660.312042,14.29837617341454,1.0013722194844332,10.563641882155455,
H2,kalman,stressed,tiered,static,static,0.05,1,gapped,1.75,59,-30.47495178723595,18,0,0,0,0,0,0,597802104.0649931,0.0,6484446279.139545,11581204940.358181,6484446279.139545,10388285859.972055,1.785997514948177,0.24996083982316786,0.6243616634018531,
H2,kalman,stressed,tiered,static,static,0.05,1,gapped,2.0,59,-33.98215006503117,20,0,0,0,0,0,0,617946255.152578,0.0,6494198620.161828,11360793508.170471,6494198620.161828,10378227178.34017,1.7493757386630981,0.31074414576804754,0.5952709439997822,
H2,kalman,stressed,tiered,static,static,0.05,1,gapped,2.25,59,-37.318921828048616,24,0,0,0,0,0,0,717962841.3566139,0.0,6112914676.876745,11140218145.719357,6112914676.876745,10206129930.094513,1.8224069424458575,0.3042501155086519,0.6532837023188078,
H2,kalman,stressed,tiered,static,static,0.05,1,gapped,2.5,59,-40.51217652599004,34,0,0,0,0,0,0,662840734.1381146,0.0,5678784980.368659,11348438352.402576,5678784980.368659,10095671229.16928,1.9983919785013327,0.36663706455933465,0.7930784316350654,
H2,kalman,stressed,tiered,static,static,0.05,1,gapped,2.75,59,-43.46324617661569,33,0,0,0,0,0,0,559939905.8508496,0.0,6194452577.540638,11639631249.1678,6194452577.540638,9919957321.62535,1.879041142613613,0.3041407311393083,0.6982714061597096,
H2,kalman,stressed,tiered,static,static,0.05,1,gapped,3.0,59,-46.342557294703326,40,1,0,1,2,0,0,536753412.49891275,38032334.432053566,5799025697.305175,11796251874.559958,5799025697.305175,9894848225.599028,2.0341782379136055,0.3891116354530777,0.8215054533859549,
H2,kalman,stressed,tiered,static,static,0.05,1,gapped,3.5,59,-51.66165851908329,44,1,0,1,2,0,0,509863983.9138575,-4671688.421102524,5788360284.2523775,11277045213.039398,5788360284.2523775,9827408943.82668,1.9482279366264321,0.37008071161906275,0.7532303353849925,
H2,kalman,stressed,tiered,static,static,0.05,1,gapped,4.0,59,-56.420146208010046,46,1,0,1,3,1,0,501115613.4940845,-89171058.87957382,5825922160.100175,10893560732.415651,5825922160.100175,9680368111.942574,1.8698431652626715,0.382437737829461,0.6909649397529486,
H1,kalman,stressed,direct,reactive,reactive,0.05,1,gapped,4.0,59,-56.411176391442794,44,0,0,0,3,1,0,2396510769.8387465,-921802272.387495,1805056817.1109586,30698519198.406776,1805056817.1109586,20062294770.980648,17.006954522096745,1.1593500924885607,12.715216729499554,
H2,kalman,stressed,tiered,static,static,0.05,1,gapped,1.0,59,-18.72897699242051,2,0,0,0,0,0,0,604229383.8031179,0.0,6963644809.684453,11631383319.08395,6963644809.684453,10713627201.550829,1.6703010617238832,0.25237473954882894,0.5324575178911926,
H2,kalman,stressed,tiered,static,static,0.05,1,gapped,1.25,59,-22.868547338206934,9,0,0,0,0,0,0,736216003.3205421,0.0,6959597525.998135,12233930936.559937,6959597525.998135,10888129141.10275,1.7578503485092503,0.25664583768069793,0.6020027992532611,
H2,kalman,stressed,tiered,static,static,0.05,1,gapped,1.5,59,-26.801811902946582,13,0,0,0,0,0,0,771532563.5901518,0.0,6984908589.555557,11679728982.32968,6984908589.555557,10541708675.98885,1.672137699811022,0.2654901372820184,0.533916461958247,
H2,kalman,stressed,tiered,flat12,flat,0.12,1,gapped,2.0,59,-33.98215006503117,22,0,0,0,0,0,0,602205122.6490012,0.0,6581738700.0,11794428000.0,6581738700.0,10583617671.818182,1.7919927450173614,0.31074414576804754,0.6291240090165456,
H2,kalman,stressed,tiered,flat12,flat,0.12,1,gapped,2.25,59,-37.32789164461586,24,0,0,0,0,0,0,635907977.0714331,0.0,6195315150.0,11628787680.0,6195315150.0,10321825352.727272,1.8770292387789183,0.30425011550865166,0.6966732387343108,
H2,kalman,stressed,tiered,flat12,flat,0.12,1,gapped,2.5,59,-40.49423689285554,25,1,0,1,1,0,0,558589297.2555771,-2990250.0,5755333500.0,11720321280.0,5755333500.0,10373752896.818182,2.036427824729879,0.3666370645593344,0.8232924256598658,
H2,kalman,stressed,tiered,flat12,flat,0.12,1,gapped,2.75,59,-43.50361035116832,32,1,0,1,2,0,0,486876539.2824173,33994334.432053566,6277952160.0,11314690200.0,6277952160.0,10233790047.272728,1.8022899683899472,0.3041407311393083,0.637303667846322,
H2,kalman,stressed,tiered,flat12,flat,0.12,1,gapped,1.0,59,-18.76934116697313,2,0,0,0,0,0,0,640206551.7411187,0.0,7057512900.0,11962778580.0,7057512900.0,10982617279.09091,1.695041688127839,0.25237473954882894,0.5521103772977469,
H2,kalman,stressed,tiered,flat12,flat,0.12,1,gapped,1.25,59,-22.873032246490553,9,0,0,0,0,0,0,725092491.2766665,0.0,7053411060.0,11897105310.0,7053411060.0,10842454224.545454,1.6867165700108793,0.25664583768069793,0.5454972716623372,
H2,kalman,stressed,tiered,flat12,flat,0.12,1,gapped,1.5,59,-26.80629681123021,12,0,0,0,0,0,0,787739170.8710964,0.0,7079063310.0,12034663020.0,7079063310.0,10830165238.636364,1.7000360772306753,0.2654901372820184,0.556077699113171,
H2,kalman,stressed,tiered,flat12,flat,0.12,1,gapped,1.75,59,-30.47943669551958,16,0,0,0,0,0,0,655309912.7013116,0.0,6571854900.0,11533607640.0,6571854900.0,10508971911.818182,1.7550003485317365,0.24996083982316764,0.5997388853186565,
H2,kalman,stressed,tiered,flat12,flat,0.12,1,gapped,3.0,59,-46.38740637753958,37,0,0,0,0,0,0,563287601.8822091,0.0,5877195030.0,11773126980.0,5877195030.0,9923078218.636364,2.0031880718445376,0.3891116354530777,0.7968882360691054,
H2,kalman,stressed,tiered,flat12,flat,0.12,1,gapped,3.5,59,-51.63923397766516,43,1,0,1,2,0,0,522389608.2347432,887834.432053566,5866385850.0,12344694840.0,5866385850.0,9951724487.727272,2.1043100736375875,0.37008071161906275,0.8772150819500324,
H2,kalman,stressed,tiered,flat12,flat,0.12,1,gapped,4.0,59,-56.39772166659191,48,2,0,2,3,1,0,464447751.04323334,47024278.96718979,5904454050.0,12516519240.0,5904454050.0,10071676368.40909,2.1198436187338947,0.3824377378294612,0.8895542431692604,
H2,kalman,stressed,tiered,flat05,flat,0.05,1,gapped,1.0,59,-18.75140153383863,4,1,0,1,0,0,0,2125651894.4821458,0.0,2940630375.0,4930888912.5,2940630375.0,4557323856.818182,1.676813568417282,0.25237473954882894,0.537630765178462,
H2,kalman,stressed,tiered,flat05,flat,0.05,1,gapped,1.25,59,-22.864062429923305,11,0,0,0,0,0,0,2175186126.0926714,0.0,2938921275.0,5084857612.5,2938921275.0,4551934301.136364,1.7301782309565268,0.25664583768069793,0.5800212929297848,
H2,kalman,stressed,tiered,flat05,flat,0.05,1,gapped,1.5,59,-26.77490245324483,13,0,0,0,0,0,0,2554251154.6374087,0.0,2949609712.5,5155373550.0,2949609712.5,4537404259.090909,1.7478154917080406,0.2654901372820184,0.594031552824046,
H2,kalman,stressed,tiered,flat05,flat,0.05,1,gapped,1.75,59,-30.47495178723595,15,0,0,0,0,0,0,2120220015.3137524,0.0,2738272875.0,4897701000.0,2738272875.0,4432029054.545455,1.7886095446203476,0.24996083982316764,0.6264365442506543,
H2,kalman,stressed,tiered,flat05,flat,0.05,1,gapped,2.0,59,-33.95972552361304,20,0,0,0,0,0,0,1924613132.8851392,0.0,2742391125.0,4830880500.0,2742391125.0,4360468193.181818,1.7615578084253025,0.31074414576804754,0.6049478414399845,
H2,kalman,stressed,tiered,flat05,flat,0.05,1,gapped,2.25,59,-37.318921828048616,21,0,0,0,0,0,0,2173003807.4236355,0.0,2581381312.5,4699014637.5,2581381312.5,4288289921.0227275,1.82034890186337,0.30425011550865166,0.6516488859014619,
H2,kalman,stressed,tiered,flat05,flat,0.05,1,gapped,2.5,59,-40.48526707628829,20,0,0,0,0,0,0,1653643020.9345627,0.0,2398055625.0,4650910500.0,2398055625.0,4178901201.7045455,1.9394506330519334,0.3666370645593344,0.7462580336210125,
H2,kalman,stressed,tiered,flat05,flat,0.05,1,gapped,2.75,59,-43.49464053460107,32,0,0,0,0,0,0,1402861909.4265604,0.0,2615813400.0,4879109887.5,2615813400.0,4289647492.6136365,1.865236215817229,0.3041407311393083,0.6873053828659853,
H2,kalman,stressed,tiered,flat05,flat,0.05,1,gapped,3.0,59,-46.38740637753958,34,1,0,1,0,0,0,1645826170.4442127,0.0,2448831262.5,4907766825.0,2448831262.5,4214944688.6363635,2.004126172413237,0.3891116354530777,0.7976334216713142,
H2,kalman,stressed,tiered,flat05,flat,0.05,1,gapped,3.5,59,-51.63474906938153,43,1,0,1,1,0,0,1372183653.427708,0.0,2444327437.5,4764574125.0,2444327437.5,4119193411.931818,1.949237263348438,0.37008071161906275,0.7540320998932545,
H2,kalman,stressed,tiered,flat05,flat,0.05,1,gapped,4.0,59,-56.411176391442794,44,1,0,1,1,0,0,1295567434.79748,0.0,2460189187.5,5034124200.0,2460189187.5,4084805692.0454545,2.046234584550624,0.3824377378294612,0.8310824819358918,
H1,kalman,stressed,tiered,reactive,reactive,0.05,1,gapped,1.0,60,-18.788096091789175,1,0,0,0,0,0,0,656222984.9628149,0.0,7103791544.145521,14487943673.61421,7103791544.145521,11938206543.11566,2.039466330561772,0.29581260122676656,0.8257060803081026,
H1,kalman,stressed,tiered,reactive,reactive,0.05,1,gapped,1.25,60,-22.915919684474716,3,0,0,0,0,0,0,856924367.3482089,0.0,7701366525.248724,19673016715.106842,7701366525.248724,14896508009.983791,2.5544838893992883,0.16494635124827495,1.234813251261632,
H1,kalman,stressed,tiered,reactive,reactive,0.05,1,gapped,1.5,60,-26.779311581211907,12,0,0,0,0,0,0,974124776.2918069,0.0,7702614098.01963,21862111435.065113,7702614098.01963,16705555779.074974,2.83827167723305,0.33387140608630483,1.4602417187761914,
H1,kalman,stressed,tiered,reactive,reactive,0.05,1,gapped,1.75,60,-30.53065614915741,19,0,0,0,0,0,0,1082626467.684243,0.0,7965177246.588685,25625576740.139053,7965177246.588685,19004320714.040405,3.2172010674481775,0.3059348678526692,1.761246467375385,
H1,kalman,stressed,tiered,reactive,reactive,0.05,1,gapped,2.0,60,-33.981713875941196,23,1,0,1,2,0,0,1506048077.2810652,25412534.84348011,8618125024.304256,31997186590.74656,8618125024.304256,23346381037.30487,3.7127781855693955,0.2503145351514582,2.1549110120202384,
H1,kalman,stressed,tiered,reactive,reactive,0.05,1,gapped,2.25,60,-37.36106131229832,17,0,0,0,0,0,0,1568860809.301842,0.0,8390356650.027828,33594731426.81364,8390356650.027828,23512926957.685276,4.003969417283616,0.3741311911958358,2.3862204479198064,
H1,kalman,stressed,tiered,reactive,reactive,0.05,1,gapped,2.5,60,-40.52975977052707,28,1,0,1,1,0,0,1351595786.29921,-632250.0,8924093719.135391,39848164465.02243,8924093719.135391,28595186257.339172,4.465233750243841,0.4375745912035216,2.7526284335913394,
H1,kalman,stressed,tiered,reactive,reactive,0.05,1,gapped,2.75,60,-43.528146288992474,33,1,0,1,1,0,0,1553588748.2886488,-3764625.0,9563076532.361448,39781247839.22693,9563076532.361448,28800878074.623116,4.159879689826511,0.3615314434242747,2.510068672952345,
H1,kalman,stressed,tiered,reactive,reactive,0.05,1,gapped,3.0,60,-46.369666547149514,46,1,0,1,1,0,0,1589745871.4855123,-11178000.0,9699269921.713314,40418855368.45069,9699269921.713314,31202336358.83011,4.167205954127211,0.42963898362824926,2.5158883332926303,
