ts,bid_px_00,ask_px_00,bid_sz_00,ask_sz_00,symbol
2020-05-22 17:49:00+00:00,2885.25,2947.75,7,7,ESM1
2020-05-22 17:50:00+00:00,2894.5,2938.0,7,7,ESH1
2020-05-22 17:50:00+00:00,2941.25,2941.5,96,56,ESM0
2020-05-22 17:50:00+00:00,2932.25,2932.75,2,1,ESU0
2020-05-22 17:50:00+00:00,2925.5,2928.5,3,3,ESZ0
2020-05-22 17:51:00+00:00,2925.75,2928.75,3,3,ESZ0
2020-05-22 17:51:00+00:00,2932.5,2933.0,1,1,ESU0
2020-05-22 17:51:00+00:00,2941.5,2941.75,62,56,ESM0
2020-05-22 17:52:00+00:00,2939.75,2940.0,54,77,ESM0
2020-05-22 17:52:00+00:00,2930.75,2931.25,2,1,ESU0
2020-05-22 17:52:00+00:00,2924.0,2927.0,3,3,ESZ0
2020-05-22 17:52:00+00:00,2892.5,2936.0,7,7,ESH1
2020-05-22 17:52:00+00:00,2884.0,2946.5,7,7,ESM1
2020-05-22 17:53:00+00:00,2882.75,2945.25,7,7,ESM1
2020-05-22 17:53:00+00:00,2925.0,2928.0,3,3,ESZ0
2020-05-22 17:53:00+00:00,2931.75,2932.25,1,1,ESU0
2020-05-22 17:53:00+00:00,2940.75,2941.0,29,84,ESM0
2020-05-22 17:54:00+00:00,2940.5,2940.75,76,87,ESM0
2020-05-22 17:54:00+00:00,2931.5,2932.0,1,1,ESU0
2020-05-22 17:54:00+00:00,2924.75,2927.75,3,3,ESZ0
2020-05-22 17:54:00+00:00,2884.0,2946.5,7,7,ESM1
2020-05-22 17:55:00+00:00,2924.25,2927.25,3,3,ESZ0
2020-05-22 17:55:00+00:00,2931.0,2931.5,1,1,ESU0
2020-05-22 17:55:00+00:00,2940.0,2940.25,115,7,ESM0
2020-05-22 17:56:00+00:00,2940.75,2941.0,5,114,ESM0
2020-05-22 17:56:00+00:00,2931.75,2932.0,1,1,ESU0
2020-05-22 17:56:00+00:00,2925.0,2928.0,3,3,ESZ0
2020-05-22 17:57:00+00:00,2926.25,2929.25,3,3,ESZ0
2020-05-22 17:57:00+00:00,2933.0,2933.5,1,1,ESU0
2020-05-22 17:57:00+00:00,2942.0,2942.25,113,21,ESM0
2020-05-22 17:57:00+00:00,2885.25,2947.75,7,7,ESM1
2020-05-22 17:57:00+00:00,2894.5,2938.0,7,7,ESH1
2020-05-22 17:58:00+00:00,2895.5,2938.25,7,2,ESH1
2020-05-22 17:58:00+00:00,2886.5,2949.0,7,7,ESM1
2020-05-22 17:58:00+00:00,2943.25,2943.5,84,21,ESM0
2020-05-22 17:58:00+00:00,2934.25,2934.75,2,1,ESU0
2020-05-22 17:58:00+00:00,2927.5,2930.5,3,3,ESZ0
2020-05-22 17:59:00+00:00,2928.5,2931.25,3,3,ESZ0
2020-05-22 17:59:00+00:00,2935.25,2935.5,1,1,ESU0
2020-05-22 17:59:00+00:00,2944.25,2944.5,56,131,ESM0
2020-05-22 17:59:00+00:00,2896.5,2938.25,7,2,ESH1
2020-05-22 18:00:00+00:00,2943.75,2944.0,52,111,ESM0
2020-05-22 18:00:00+00:00,2934.75,2935.25,1,1,ESU0
2020-05-22 18:00:00+00:00,2928.0,2931.0,3,3,ESZ0
2020-05-22 18:01:00+00:00,2928.0,2931.0,3,3,ESZ0
2020-05-22 18:01:00+00:00,2934.75,2935.25,1,1,ESU0
2020-05-22 18:01:00+00:00,2943.75,2944.0,101,49,ESM0
2020-05-22 18:02:00+00:00,2945.0,2945.25,147,59,ESM0
2020-05-22 18:02:00+00:00,2936.0,2936.5,1,1,ESU0
2020-05-22 18:02:00+00:00,2929.25,2932.25,3,3,ESZ0
2020-05-22 18:02:00+00:00,2897.5,2939.0,7,2,ESH1
2020-05-22 18:02:00+00:00,2887.75,2950.25,7,7,ESM1
2020-05-22 18:03:00+00:00,2897.5,2939.25,7,2,ESH1
2020-05-22 18:03:00+00:00,2929.5,2932.5,3,3,ESZ0
2020-05-22 18:03:00+00:00,2936.25,2936.75,1,1,ESU0
2020-05-22 18:03:00+00:00,2945.25,2945.5,134,157,ESM0
2020-05-22 18:04:00+00:00,2947.0,2947.25,121,23,ESM0
2020-05-22 18:04:00+00:00,2938.0,2938.5,1,2,ESU0
2020-05-22 18:04:00+00:00,2931.25,2934.25,3,3,ESZ0
2020-05-22 18:04:00+00:00,2899.75,2941.25,7,2,ESH1
2020-05-22 18:04:00+00:00,2890.25,2952.75,7,7,ESM1
2020-05-22 18:05:00+00:00,2899.75,2942.0,7,2,ESH1
2020-05-22 18:05:00+00:00,2932.25,2935.25,3,3,ESZ0
2020-05-22 18:05:00+00:00,2939.0,2939.5,1,1,ESU0
2020-05-22 18:05:00+00:00,2948.0,2948.25,78,90,ESM0
2020-05-22 18:06:00+00:00,2948.0,2948.25,14,142,ESM0
2020-05-22 18:06:00+00:00,2939.0,2939.5,1,1,ESU0
2020-05-22 18:06:00+00:00,2932.25,2935.25,3,3,ESZ0
2020-05-22 18:06:00+00:00,2900.75,2942.5,7,2,ESH1
2020-05-22 18:06:00+00:00,2891.5,2954.0,7,7,ESM1
2020-05-22 18:07:00+00:00,2932.0,2935.0,3,3,ESZ0
2020-05-22 18:07:00+00:00,2938.75,2939.25,2,1,ESU0
2020-05-22 18:07:00+00:00,2947.75,2948.0,101,111,ESM0
2020-05-22 18:08:00+00:00,2948.25,2948.5,125,27,ESM0
2020-05-22 18:08:00+00:00,2939.25,2939.75,2,1,ESU0
2020-05-22 18:08:00+00:00,2932.5,2935.5,3,3,ESZ0
2020-05-22 18:09:00+00:00,2933.25,2936.25,3,3,ESZ0
2020-05-22 18:09:00+00:00,2940.0,2940.5,1,1,ESU0
2020-05-22 18:09:00+00:00,2949.0,2949.25,70,115,ESM0
2020-05-22 18:09:00+00:00,2901.75,2943.5,7,2,ESH1
2020-05-22 18:10:00+00:00,2949.25,2949.5,108,63,ESM0
2020-05-22 18:10:00+00:00,2940.25,2940.75,2,1,ESU0
2020-05-22 18:10:00+00:00,2933.5,2936.5,3,3,ESZ0
2020-05-22 18:11:00+00:00,2933.5,2936.5,3,3,ESZ0
2020-05-22 18:11:00+00:00,2940.25,2940.75,1,1,ESU0
2020-05-22 18:11:00+00:00,2949.25,2949.5,60,99,ESM0
2020-05-22 18:12:00+00:00,2949.25,2949.5,31,123,ESM0
2020-05-22 18:12:00+00:00,2940.25,2940.75,1,1,ESU0
2020-05-22 18:12:00+00:00,2933.5,2936.5,3,3,ESZ0
2020-05-22 18:13:00+00:00,2933.25,2936.25,3,3,ESZ0
2020-05-22 18:13:00+00:00,2940.0,2940.5,1,1,ESU0
2020-05-22 18:13:00+00:00,2949.0,2949.25,31,103,ESM0
2020-05-22 18:14:00+00:00,2948.75,2949.0,124,24,ESM0
2020-05-22 18:14:00+00:00,2939.75,2940.25,2,1,ESU0
2020-05-22 18:14:00+00:00,2933.0,2936.0,3,3,ESZ0
2020-05-22 18:15:00+00:00,2932.25,2935.25,3,3,ESZ0
2020-05-22 18:15:00+00:00,2939.0,2939.5,1,1,ESU0
2020-05-22 18:15:00+00:00,2948.0,2948.25,15,157,ESM0
2020-05-22 18:15:00+00:00,2900.75,2943.5,7,2,ESH1
2020-05-22 18:16:00+00:00,2948.25,2948.5,30,106,ESM0
2020-05-22 18:16:00+00:00,2939.25,2939.75,1,1,ESU0
2020-05-22 18:16:00+00:00,2932.5,2935.5,3,3,ESZ0
2020-05-22 18:17:00+00:00,2932.5,2935.5,3,3,ESZ0
2020-05-22 18:17:00+00:00,2939.25,2939.75,2,1,ESU0
2020-05-22 18:17:00+00:00,2948.25,2948.5,107,82,ESM0
2020-05-22 18:18:00+00:00,2948.25,2948.5,83,63,ESM0
2020-05-22 18:18:00+00:00,2939.25,2939.75,1,1,ESU0
2020-05-22 18:18:00+00:00,2932.5,2935.5,3,3,ESZ0
2020-05-22 18:19:00+00:00,2931.75,2934.75,3,3,ESZ0
2020-05-22 18:19:00+00:00,2938.5,2939.0,1,1,ESU0
2020-05-22 18:19:00+00:00,2947.5,2947.75,86,155,ESM0
2020-05-22 18:20:00+00:00,2947.0,2947.25,101,81,ESM0
2020-05-22 18:20:00+00:00,2938.0,2938.5,1,1,ESU0
2020-05-22 18:20:00+00:00,2931.25,2934.25,3,3,ESZ0
2020-05-22 18:20:00+00:00,2899.75,2943.25,7,7,ESH1
2020-05-22 18:20:00+00:00,2890.25,2952.75,7,7,ESM1
2020-05-22 18:21:00+00:00,2931.5,2934.25,3,3,ESZ0
2020-05-22 18:21:00+00:00,2938.0,2938.5,1,1,ESU0
2020-05-22 18:21:00+00:00,2947.0,2947.25,75,91,ESM0
2020-05-22 18:22:00+00:00,2947.0,2947.25,108,106,ESM0
2020-05-22 18:22:00+00:00,2938.0,2938.5,1,1,ESU0
2020-05-22 18:22:00+00:00,2931.25,2934.25,3,3,ESZ0
2020-05-22 18:23:00+00:00,2931.0,2933.75,3,3,ESZ0
2020-05-22 18:23:00+00:00,2937.75,2938.25,1,1,ESU0
2020-05-22 18:23:00+00:00,2946.75,2947.0,36,142,ESM0
2020-05-22 18:23:00+00:00,2898.5,2942.0,7,7,ESH1
2020-05-22 18:24:00+00:00,2899.5,2943.0,7,7,ESH1
2020-05-22 18:24:00+00:00,2946.75,2947.0,123,36,ESM0
2020-05-22 18:24:00+00:00,2937.75,2938.25,2,1,ESU0
2020-05-22 18:24:00+00:00,2931.0,2934.0,3,3,ESZ0
2020-05-22 18:25:00+00:00,2931.0,2934.0,3,3,ESZ0
2020-05-22 18:25:00+00:00,2937.75,2938.25,1,1,ESU0
2020-05-22 18:25:00+00:00,2946.75,2947.0,68,117,ESM0
2020-05-22 18:26:00+00:00,2947.75,2948.0,132,103,ESM0
2020-05-22 18:26:00+00:00,2938.75,2939.25,1,1,ESU0
2020-05-22 18:26:00+00:00,2932.0,2935.0,3,3,ESZ0
2020-05-22 18:27:00+00:00,2932.25,2935.25,3,3,ESZ0
2020-05-22 18:27:00+00:00,2939.0,2939.5,1,1,ESU0
2020-05-22 18:27:00+00:00,2948.0,2948.25,68,115,ESM0
2020-05-22 18:28:00+00:00,2947.5,2947.75,73,157,ESM0
2020-05-22 18:28:00+00:00,2938.5,2939.0,1,1,ESU0
2020-05-22 18:28:00+00:00,2931.75,2934.75,3,3,ESZ0
2020-05-22 18:29:00+00:00,2931.25,2934.25,3,3,ESZ0
2020-05-22 18:29:00+00:00,2938.0,2938.5,2,1,ESU0
2020-05-22 18:29:00+00:00,2947.0,2947.25,50,112,ESM0
2020-05-22 18:30:00+00:00,2947.5,2947.75,74,88,ESM0
2020-05-22 18:30:00+00:00,2938.5,2939.0,1,1,ESU0
2020-05-22 18:30:00+00:00,2931.75,2934.75,3,3,ESZ0
2020-05-22 18:31:00+00:00,2931.5,2934.5,3,3,ESZ0
2020-05-22 18:31:00+00:00,2938.25,2938.75,2,1,ESU0
2020-05-22 18:31:00+00:00,2947.25,2947.5,158,63,ESM0
2020-05-22 18:32:00+00:00,2948.0,2948.25,142,12,ESM0
2020-05-22 18:32:00+00:00,2939.0,2939.5,1,1,ESU0
2020-05-22 18:32:00+00:00,2932.25,2935.25,3,3,ESZ0
2020-05-22 18:32:00+00:00,2900.5,2943.5,7,2,ESH1
2020-05-22 18:33:00+00:00,2932.75,2935.75,3,3,ESZ0
2020-05-22 18:33:00+00:00,2939.5,2940.0,1,1,ESU0
2020-05-22 18:33:00+00:00,2948.5,2948.75,115,46,ESM0
2020-05-22 18:33:00+00:00,2891.5,2954.0,7,7,ESM1
2020-05-22 18:34:00+00:00,2948.5,2948.75,59,107,ESM0
2020-05-22 18:34:00+00:00,2939.5,2940.0,1,2,ESU0
2020-05-22 18:34:00+00:00,2932.75,2935.75,3,3,ESZ0
2020-05-22 18:35:00+00:00,2933.25,2936.25,3,3,ESZ0
2020-05-22 18:35:00+00:00,2940.0,2940.5,1,1,ESU0
2020-05-22 18:35:00+00:00,2949.0,2949.25,106,135,ESM0
2020-05-22 18:36:00+00:00,2948.5,2948.75,163,48,ESM0
2020-05-22 18:36:00+00:00,2939.5,2940.0,1,2,ESU0
2020-05-22 18:36:00+00:00,2932.75,2936.0,3,3,ESZ0
2020-05-22 18:36:00+00:00,2900.5,2943.5,7,2,ESH1
2020-05-22 18:37:00+00:00,2932.0,2935.0,3,4,ESZ0
2020-05-22 18:37:00+00:00,2938.75,2939.25,1,1,ESU0
2020-05-22 18:37:00+00:00,2947.75,2948.0,69,131,ESM0
2020-05-22 18:38:00+00:00,2948.5,2948.75,50,86,ESM0
2020-05-22 18:38:00+00:00,2939.5,2940.0,1,3,ESU0
2020-05-22 18:38:00+00:00,2932.75,2935.75,3,3,ESZ0
2020-05-22 18:39:00+00:00,2933.5,2936.25,3,3,ESZ0
2020-05-22 18:39:00+00:00,2940.25,2940.5,1,1,ESU0
2020-05-22 18:39:00+00:00,2949.25,2949.5,45,165,ESM0
2020-05-22 18:39:00+00:00,2901.5,2943.5,7,2,ESH1
2020-05-22 18:40:00+00:00,2902.5,2944.25,7,2,ESH1
2020-05-22 18:40:00+00:00,2950.0,2950.25,101,111,ESM0
2020-05-22 18:40:00+00:00,2941.0,2941.5,1,1,ESU0
2020-05-22 18:40:00+00:00,2934.25,2937.0,3,1,ESZ0
2020-05-22 18:40:00+00:00,2892.75,2955.25,7,7,ESM1
2020-05-22 18:41:00+00:00,2934.0,2937.0,3,4,ESZ0
2020-05-22 18:41:00+00:00,2940.75,2941.25,1,1,ESU0
2020-05-22 18:41:00+00:00,2949.75,2950.0,116,80,ESM0
2020-05-22 18:42:00+00:00,2949.0,2949.25,41,108,ESM0
2020-05-22 18:42:00+00:00,2940.0,2940.5,1,1,ESU0
2020-05-22 18:42:00+00:00,2933.25,2936.25,3,3,ESZ0
2020-05-22 18:42:00+00:00,2901.5,2944.25,7,2,ESH1
2020-05-22 18:43:00+00:00,2933.25,2936.25,3,3,ESZ0
2020-05-22 18:43:00+00:00,2940.0,2940.5,1,1,ESU0
2020-05-22 18:43:00+00:00,2949.0,2949.25,138,19,ESM0
2020-05-22 18:43:00+00:00,2891.5,2954.0,7,7,ESM1
2020-05-22 18:44:00+00:00,2889.75,2952.25,7,7,ESM1
2020-05-22 18:44:00+00:00,2947.25,2947.5,87,55,ESM0
2020-05-22 18:44:00+00:00,2938.0,2938.75,1,2,ESU0
2020-05-22 18:44:00+00:00,2931.5,2934.5,3,3,ESZ0
2020-05-22 18:44:00+00:00,2899.0,2942.75,7,7,ESH1
2020-05-22 18:45:00+00:00,2898.0,2941.75,7,7,ESH1
2020-05-22 18:45:00+00:00,2930.0,2933.0,3,3,ESZ0
2020-05-22 18:45:00+00:00,2936.5,2937.0,1,1,ESU0
2020-05-22 18:45:00+00:00,2945.75,2946.0,17,103,ESM0
2020-05-22 18:45:00+00:00,2888.5,2951.0,7,7,ESM1
2020-05-22 18:46:00+00:00,2946.25,2946.5,79,61,ESM0
2020-05-22 18:46:00+00:00,2937.25,2937.75,1,2,ESU0
2020-05-22 18:46:00+00:00,2930.5,2933.5,3,3,ESZ0
2020-05-22 18:47:00+00:00,2929.5,2932.5,3,3,ESZ0
2020-05-22 18:47:00+00:00,2936.0,2936.75,1,2,ESU0
2020-05-22 18:47:00+00:00,2945.25,2945.5,35,97,ESM0
2020-05-22 18:47:00+00:00,2888.5,2951.0,7,7,ESM1
2020-05-22 18:47:00+00:00,2898.0,2941.75,7,7,ESH1
2020-05-22 18:48:00+00:00,2945.0,2945.25,51,84,ESM0
2020-05-22 18:48:00+00:00,2935.75,2936.5,1,1,ESU0
2020-05-22 18:48:00+00:00,2929.25,2932.0,3,3,ESZ0
2020-05-22 18:49:00+00:00,2929.5,2932.5,3,3,ESZ0
2020-05-22 18:49:00+00:00,2936.0,2936.75,1,2,ESU0
2020-05-22 18:49:00+00:00,2945.25,2945.5,48,98,ESM0
2020-05-22 18:50:00+00:00,2945.75,2946.0,109,21,ESM0
2020-05-22 18:50:00+00:00,2936.75,2937.25,1,2,ESU0
2020-05-22 18:50:00+00:00,2930.0,2933.0,3,3,ESZ0
2020-05-22 18:51:00+00:00,2930.25,2933.25,3,3,ESZ0
2020-05-22 18:51:00+00:00,2936.75,2937.25,1,1,ESU0
2020-05-22 18:51:00+00:00,2946.0,2946.25,26,95,ESM0
2020-05-22 18:52:00+00:00,2945.25,2945.5,4,89,ESM0
2020-05-22 18:52:00+00:00,2936.0,2936.5,1,1,ESU0
2020-05-22 18:52:00+00:00,2929.25,2932.5,3,3,ESZ0
2020-05-22 18:53:00+00:00,2928.25,2931.0,3,3,ESZ0
2020-05-22 18:53:00+00:00,2934.75,2935.25,2,2,ESU0
2020-05-22 18:53:00+00:00,2943.75,2944.0,123,40,ESM0
2020-05-22 18:53:00+00:00,2897.0,2940.75,7,7,ESH1
2020-05-22 18:53:00+00:00,2887.25,2949.75,7,7,ESM1
2020-05-22 18:54:00+00:00,2944.25,2944.5,33,92,ESM0
2020-05-22 18:54:00+00:00,2935.25,2935.75,1,3,ESU0
2020-05-22 18:54:00+00:00,2928.5,2931.5,3,3,ESZ0
2020-05-22 18:55:00+00:00,2928.75,2931.75,3,3,ESZ0
2020-05-22 18:55:00+00:00,2935.25,2935.75,2,1,ESU0
2020-05-22 18:55:00+00:00,2944.5,2944.75,15,94,ESM0
2020-05-22 18:56:00+00:00,2945.25,2945.5,41,71,ESM0
2020-05-22 18:56:00+00:00,2936.0,2936.75,2,3,ESU0
2020-05-22 18:56:00+00:00,2929.5,2932.5,3,3,ESZ0
2020-05-22 18:57:00+00:00,2930.25,2933.25,3,3,ESZ0
2020-05-22 18:57:00+00:00,2937.0,2937.5,1,2,ESU0
2020-05-22 18:57:00+00:00,2946.0,2946.25,61,57,ESM0
2020-05-22 18:57:00+00:00,2888.5,2951.0,7,7,ESM1
2020-05-22 18:57:00+00:00,2898.0,2941.75,7,7,ESH1
2020-05-22 18:58:00+00:00,2945.75,2946.0,20,88,ESM0
2020-05-22 18:58:00+00:00,2936.5,2937.0,2,1,ESU0
2020-05-22 18:58:00+00:00,2930.0,2933.0,3,3,ESZ0
2020-05-22 18:59:00+00:00,2930.75,2933.5,3,3,ESZ0
2020-05-22 18:59:00+00:00,2937.5,2938.0,1,2,ESU0
2020-05-22 18:59:00+00:00,2946.5,2946.75,67,97,ESM0
2020-05-22 18:59:00+00:00,2899.0,2942.75,7,7,ESH1
2020-05-22 18:59:00+00:00,2889.75,2952.25,7,7,ESM1
2020-05-22 19:00:00+00:00,2946.5,2946.75,56,85,ESM0
2020-05-22 19:00:00+00:00,2937.5,2938.0,1,2,ESU0
2020-05-22 19:00:00+00:00,2930.75,2933.5,3,3,ESZ0
2020-05-22 19:01:00+00:00,2930.75,2933.5,3,3,ESZ0
2020-05-22 19:01:00+00:00,2937.5,2938.0,1,2,ESU0
2020-05-22 19:01:00+00:00,2946.5,2946.75,101,14,ESM0
2020-05-22 19:01:00+00:00,2889.75,2952.25,7,7,ESM1
2020-05-22 19:01:00+00:00,2899.0,2942.5,7,7,ESH1
2020-05-22 19:02:00+00:00,2946.0,2946.25,31,69,ESM0
2020-05-22 19:02:00+00:00,2936.75,2937.5,2,2,ESU0
2020-05-22 19:02:00+00:00,2930.25,2933.0,3,3,ESZ0
2020-05-22 19:03:00+00:00,2929.75,2932.5,3,3,ESZ0
2020-05-22 19:03:00+00:00,2936.5,2937.0,1,2,ESU0
2020-05-22 19:03:00+00:00,2945.5,2945.75,71,51,ESM0
2020-05-22 19:03:00+00:00,2898.0,2941.5,7,7,ESH1
2020-05-22 19:03:00+00:00,2888.5,2951.0,7,7,ESM1
2020-05-22 19:04:00+00:00,2946.0,2946.25,49,107,ESM0
2020-05-22 19:04:00+00:00,2936.75,2937.25,2,1,ESU0
2020-05-22 19:04:00+00:00,2930.25,2933.0,3,3,ESZ0
2020-05-22 19:05:00+00:00,2930.75,2933.5,3,3,ESZ0
2020-05-22 19:05:00+00:00,2937.5,2938.0,1,2,ESU0
2020-05-22 19:05:00+00:00,2946.5,2946.75,61,78,ESM0
2020-05-22 19:05:00+00:00,2899.0,2942.5,7,7,ESH1
2020-05-22 19:06:00+00:00,2900.0,2943.5,7,7,ESH1
2020-05-22 19:06:00+00:00,2947.75,2948.0,14,112,ESM0
2020-05-22 19:06:00+00:00,2938.5,2939.0,2,2,ESU0
2020-05-22 19:06:00+00:00,2932.0,2934.75,3,3,ESZ0
2020-05-22 19:06:00+00:00,2889.75,2952.25,7,7,ESM1
2020-05-22 19:07:00+00:00,2891.0,2953.5,7,7,ESM1
2020-05-22 19:07:00+00:00,2932.25,2935.0,3,3,ESZ0
2020-05-22 19:07:00+00:00,2938.75,2939.25,1,1,ESU0
2020-05-22 19:07:00+00:00,2948.0,2948.25,4,89,ESM0
2020-05-22 19:08:00+00:00,2947.5,2947.75,35,80,ESM0
2020-05-22 19:08:00+00:00,2938.25,2938.75,1,1,ESU0
2020-05-22 19:08:00+00:00,2931.75,2934.5,3,3,ESZ0
2020-05-22 19:08:00+00:00,2889.75,2952.25,7,7,ESM1
2020-05-22 19:08:00+00:00,2900.0,2943.5,7,7,ESH1
2020-05-22 19:09:00+00:00,2891.0,2953.5,7,7,ESM1
2020-05-22 19:09:00+00:00,2932.0,2934.75,3,3,ESZ0
2020-05-22 19:09:00+00:00,2938.5,2939.25,1,1,ESU0
2020-05-22 19:09:00+00:00,2947.75,2948.0,35,87,ESM0
2020-05-22 19:10:00+00:00,2948.75,2949.0,99,81,ESM0
2020-05-22 19:10:00+00:00,2939.75,2940.0,1,1,ESU0
2020-05-22 19:10:00+00:00,2933.0,2935.75,3,3,ESZ0
2020-05-22 19:10:00+00:00,2901.0,2944.25,7,2,ESH1
2020-05-22 19:11:00+00:00,2900.0,2943.5,7,7,ESH1
2020-05-22 19:11:00+00:00,2932.0,2934.75,3,3,ESZ0
2020-05-22 19:11:00+00:00,2938.5,2939.25,1,1,ESU0
2020-05-22 19:11:00+00:00,2947.75,2948.0,63,44,ESM0
2020-05-22 19:12:00+00:00,2947.75,2948.0,47,57,ESM0
2020-05-22 19:12:00+00:00,2938.75,2939.25,1,1,ESU0
2020-05-22 19:12:00+00:00,2932.0,2934.75,3,3,ESZ0
2020-05-22 19:12:00+00:00,2901.0,2944.25,7,2,ESH1
2020-05-22 19:13:00+00:00,2900.0,2943.5,7,7,ESH1
2020-05-22 19:13:00+00:00,2931.5,2934.25,3,3,ESZ0
2020-05-22 19:13:00+00:00,2938.25,2938.75,1,1,ESU0
2020-05-22 19:13:00+00:00,2947.25,2947.5,77,35,ESM0
2020-05-22 19:14:00+00:00,2946.25,2946.5,105,84,ESM0
2020-05-22 19:14:00+00:00,2937.25,2937.75,1,1,ESU0
2020-05-22 19:14:00+00:00,2930.5,2933.25,3,3,ESZ0
2020-05-22 19:14:00+00:00,2899.0,2942.5,7,7,ESH1
2020-05-22 19:14:00+00:00,2889.75,2952.25,7,7,ESM1
2020-05-22 19:15:00+00:00,2930.25,2933.0,3,3,ESZ0
2020-05-22 19:15:00+00:00,2937.0,2937.5,1,2,ESU0
2020-05-22 19:15:00+00:00,2946.0,2946.25,106,39,ESM0
2020-05-22 19:16:00+00:00,2945.0,2945.25,62,71,ESM0
2020-05-22 19:16:00+00:00,2935.75,2936.5,1,1,ESU0
2020-05-22 19:16:00+00:00,2929.25,2932.0,3,3,ESZ0
2020-05-22 19:16:00+00:00,2888.5,2951.0,7,7,ESM1
2020-05-22 19:16:00+00:00,2898.0,2941.5,7,7,ESH1
2020-05-22 19:17:00+00:00,2897.0,2940.5,7,7,ESH1
2020-05-22 19:17:00+00:00,2887.25,2949.75,7,7,ESM1
2020-05-22 19:17:00+00:00,2929.25,2932.0,3,3,ESZ0
2020-05-22 19:17:00+00:00,2936.0,2936.5,1,1,ESU0
2020-05-22 19:17:00+00:00,2945.0,2945.25,78,48,ESM0
2020-05-22 19:18:00+00:00,2944.0,2944.25,146,17,ESM0
2020-05-22 19:18:00+00:00,2935.0,2935.5,2,1,ESU0
2020-05-22 19:18:00+00:00,2928.5,2931.0,3,3,ESZ0
2020-05-22 19:19:00+00:00,2928.5,2931.25,3,3,ESZ0
2020-05-22 19:19:00+00:00,2935.0,2935.75,2,2,ESU0
2020-05-22 19:19:00+00:00,2944.25,2944.5,31,122,ESM0
2020-05-22 19:20:00+00:00,2943.5,2943.75,78,54,ESM0
2020-05-22 19:20:00+00:00,2934.5,2935.0,1,1,ESU0
2020-05-22 19:20:00+00:00,2927.75,2930.5,3,3,ESZ0
2020-05-22 19:20:00+00:00,2896.0,2939.5,7,7,ESH1
2020-05-22 19:21:00+00:00,2927.5,2930.25,3,3,ESZ0
2020-05-22 19:21:00+00:00,2934.25,2934.75,1,2,ESU0
2020-05-22 19:21:00+00:00,2943.25,2943.5,35,75,ESM0
2020-05-22 19:22:00+00:00,2944.0,2944.25,14,104,ESM0
2020-05-22 19:22:00+00:00,2934.75,2935.25,1,1,ESU0
2020-05-22 19:22:00+00:00,2928.25,2931.0,3,3,ESZ0
2020-05-22 19:22:00+00:00,2897.0,2940.5,7,7,ESH1
2020-05-22 19:23:00+00:00,2895.0,2938.5,7,7,ESH1
2020-05-22 19:23:00+00:00,2926.25,2929.0,3,3,ESZ0
2020-05-22 19:23:00+00:00,2933.0,2933.5,1,1,ESU0
2020-05-22 19:23:00+00:00,2942.0,2942.25,58,52,ESM0
2020-05-22 19:23:00+00:00,2886.0,2948.5,7,7,ESM1
2020-05-22 19:24:00+00:00,2882.25,2944.75,7,7,ESM1
2020-05-22 19:24:00+00:00,2939.0,2939.25,103,37,ESM0
2020-05-22 19:24:00+00:00,2930.0,2930.5,1,1,ESU0
2020-05-22 19:24:00+00:00,2923.25,2926.0,3,3,ESZ0
2020-05-22 19:24:00+00:00,2892.0,2935.5,7,7,ESH1
2020-05-22 19:25:00+00:00,2894.0,2937.5,7,7,ESH1
