ts,open,high,low,close,volume,mid
2019-10-29 15:50:00+00:00,3040.5,3040.75,3039.75,3040.0,1490,3040.625
2019-10-29 15:51:00+00:00,3040.25,3041.25,3039.75,3041.0,3127,3040.125
2019-10-29 15:52:00+00:00,3041.25,3042.0,3041.0,3041.75,2907,3041.125
2019-10-29 15:53:00+00:00,3041.75,3042.0,3041.5,3041.5,1156,3041.625
2019-10-29 15:54:00+00:00,3041.25,3042.0,3041.25,3042.0,1271,3041.375
2019-10-29 15:55:00+00:00,3042.0,3042.25,3041.75,3041.75,1628,3041.875
2019-10-29 15:56:00+00:00,3041.75,3042.0,3041.5,3042.0,1103,3041.875
2019-10-29 15:57:00+00:00,3042.0,3042.0,3041.5,3041.75,820,3041.875
2019-10-29 15:58:00+00:00,3041.75,3042.0,3041.5,3041.75,856,3041.875
2019-10-29 15:59:00+00:00,3041.5,3041.75,3034.25,3036.25,30841,3041.625
2019-10-29 16:00:00+00:00,3036.5,3037.25,3033.5,3036.5,18885,3036.375
2019-10-29 16:01:00+00:00,3036.75,3039.0,3036.25,3038.5,8325,3036.625
2019-10-29 16:02:00+00:00,3038.5,3039.5,3037.75,3039.0,5672,3038.375
2019-10-29 16:03:00+00:00,3039.25,3039.5,3037.75,3038.0,3989,3039.125
2019-10-29 16:04:00+00:00,3038.0,3038.25,3037.0,3037.0,7266,3037.875
2019-10-29 16:05:00+00:00,3037.25,3037.75,3036.75,3037.0,2488,3037.125
2019-10-29 16:06:00+00:00,3037.0,3038.5,3036.5,3038.25,2971,3036.875
2019-10-29 16:07:00+00:00,3038.25,3039.25,3038.0,3038.75,3257,3038.125
2019-10-29 16:08:00+00:00,3039.0,3039.25,3038.75,3039.25,1927,3038.875
2019-10-29 16:09:00+00:00,3039.25,3039.75,3038.75,3039.5,2623,3039.125
2019-10-29 16:10:00+00:00,3039.5,3039.75,3038.25,3038.25,2209,3039.375
2019-10-29 16:11:00+00:00,3038.5,3039.25,3038.25,3039.25,2007,3038.375
2019-10-29 16:12:00+00:00,3039.25,3040.5,3039.25,3039.75,2933,3039.125
2019-10-29 16:13:00+00:00,3040.0,3040.25,3039.5,3039.75,1432,3039.875
2019-10-29 16:14:00+00:00,3039.75,3040.0,3039.25,3039.75,1251,3039.625
2019-10-29 16:15:00+00:00,3040.0,3040.5,3039.25,3040.25,1988,3039.875
2019-10-29 16:16:00+00:00,3040.5,3041.25,3040.0,3041.0,3209,3040.375
2019-10-29 16:17:00+00:00,3041.25,3041.75,3040.5,3041.5,2358,3041.125
2019-10-29 16:18:00+00:00,3041.5,3041.75,3041.0,3041.5,988,3041.375
2019-10-29 16:19:00+00:00,3041.75,3042.0,3041.25,3041.5,1754,3041.625
2019-10-29 16:20:00+00:00,3041.5,3041.5,3040.75,3041.0,2851,3041.375
2019-10-29 16:21:00+00:00,3041.25,3041.75,3040.75,3041.25,1351,3041.125
2019-10-29 16:22:00+00:00,3041.5,3042.0,3041.0,3041.75,1221,3041.375
2019-10-29 16:23:00+00:00,3041.75,3042.0,3041.5,3041.75,1353,3041.625
2019-10-29 16:24:00+00:00,3042.0,3042.75,3042.0,3042.25,3646,3041.875
2019-10-29 16:25:00+00:00,3042.5,3043.0,3041.75,3043.0,1770,3042.375
2019-10-29 16:26:00+00:00,3043.0,3043.0,3041.75,3042.5,2644,3042.875
2019-10-29 16:27:00+00:00,3042.75,3043.25,3042.75,3043.25,1111,3042.625
2019-10-29 16:28:00+00:00,3043.25,3043.25,3042.5,3042.5,2259,3043.125
2019-10-29 16:29:00+00:00,3042.75,3043.5,3042.5,3043.5,2666,3042.625
