t,client_id,kind,cm_id,cm_kind,shortfall,closeout_loss,im_posted,assumed_pos,regime,seed,margin
5699,6,FundamentalTrader,31,BCM,0.0,0.0,726096553.9531633,2280,stressed,175,reactive
6839,7,FundamentalTrader,33,BCM,0.0,0.0,546606185.8003131,1754,stressed,175,reactive
7739,18,FundamentalTrader,33,BCM,0.0,0.0,182028520.4112895,560,stressed,175,reactive
12059,42,MomentumTrader,31,BCM,0.0,0.0,393035929.1171263,-858,stressed,175,reactive
12179,40,MomentumTrader,30,BCM,0.0,0.0,584838371.051343,-1241,stressed,175,reactive
16079,67,ZeroIntelligenceTrader,31,BCM,0.0,0.0,178257583.32925916,-408,stressed,175,reactive
20279,93,ZeroIntelligenceTrader,31,BCM,0.0,0.0,166197047.5290918,-463,stressed,175,reactive
20399,52,MomentumTrader,31,BCM,0.0,0.0,144054851.30435959,-405,stressed,175,reactive
20459,55,MomentumTrader,103,NBCM,0.0,0.0,265866541.81995168,-746,stressed,175,reactive
28619,92,ZeroIntelligenceTrader,31,BCM,0.0,0.0,189589665.20024893,-771,stressed,175,reactive
6899,19,FundamentalTrader,31,BCM,0.0,0.0,380464607.4885433,1236,stressed,176,reactive
6899,1,FundamentalTrader,32,BCM,0.0,0.0,424174942.65308464,1378,stressed,176,reactive
7739,7,FundamentalTrader,30,BCM,0.0,0.0,357441782.0678894,1145,stressed,176,reactive
7979,13,FundamentalTrader,30,BCM,0.0,0.0,361586297.2784812,937,stressed,176,reactive
7979,16,FundamentalTrader,33,BCM,0.0,0.0,143168107.03342208,371,stressed,176,reactive
8099,9,FundamentalTrader,30,BCM,0.0,0.0,219398040.0074704,574,stressed,176,reactive
8519,0,FundamentalTrader,31,BCM,0.0,0.0,339711069.9198313,788,stressed,176,reactive
8519,17,FundamentalTrader,33,BCM,0.0,0.0,289848943.90534526,665,stressed,176,reactive
8759,12,FundamentalTrader,100,NBCM,0.0,0.0,250176785.79149464,678,stressed,176,reactive
12179,53,MomentumTrader,34,BCM,0.0,0.0,406504723.25191116,-880,stressed,176,reactive
14939,49,MomentumTrader,103,NBCM,0.0,0.0,637924018.2787145,-1400,stressed,176,reactive
20279,75,ZeroIntelligenceTrader,34,BCM,0.0,0.0,71416842.68601538,-199,stressed,176,reactive
20279,70,ZeroIntelligenceTrader,101,NBCM,0.0,0.0,226093522.07130498,-630,stressed,176,reactive
7739,11,FundamentalTrader,31,BCM,0.0,0.0,163897610.39645362,553,stressed,177,reactive
7739,23,FundamentalTrader,32,BCM,0.0,0.0,125452962.32437523,339,stressed,177,reactive
7739,3,FundamentalTrader,33,BCM,0.0,0.0,321127134.7204671,872,stressed,177,reactive
7739,17,FundamentalTrader,34,BCM,0.0,0.0,281395636.7847016,796,stressed,177,reactive
7739,29,FundamentalTrader,34,BCM,0.0,0.0,107794989.18939215,302,stressed,177,reactive
8099,7,FundamentalTrader,34,BCM,0.0,0.0,369896331.71818876,967,stressed,177,reactive
8099,13,FundamentalTrader,103,NBCM,0.0,0.0,228364126.20037088,597,stressed,177,reactive
7739,19,FundamentalTrader,33,BCM,0.0,0.0,195232486.03081554,630,stressed,178,reactive
7739,14,FundamentalTrader,34,BCM,0.0,0.0,164833169.50834474,516,stressed,178,reactive
8099,12,FundamentalTrader,30,BCM,0.0,0.0,109704624.6131463,287,stressed,178,reactive
8639,28,FundamentalTrader,30,BCM,0.0,0.0,170241844.07104638,453,stressed,178,reactive
9839,2,FundamentalTrader,104,NBCM,0.0,0.0,964004409.5272049,2736,stressed,178,reactive
14159,51,MomentumTrader,101,NBCM,0.0,0.0,721850799.8243114,-1683,stressed,178,reactive
14159,66,ZeroIntelligenceTrader,101,NBCM,0.0,0.0,349988266.5814843,-816,stressed,178,reactive
14159,62,ZeroIntelligenceTrader,101,NBCM,0.0,0.0,220029388.181742,-513,stressed,178,reactive
7739,13,FundamentalTrader,34,BCM,0.0,0.0,355834721.2832216,1070,stressed,179,reactive
8099,10,FundamentalTrader,31,BCM,0.0,0.0,280466231.73025197,727,stressed,179,reactive
8099,4,FundamentalTrader,31,BCM,0.0,0.0,174473404.73704743,456,stressed,179,reactive
12059,53,MomentumTrader,33,BCM,0.0,0.0,319169060.8431878,-694,stressed,179,reactive
14159,58,MomentumTrader,33,BCM,0.0,0.0,367608531.8055923,-857,stressed,179,reactive
14999,76,ZeroIntelligenceTrader,33,BCM,0.0,0.0,170753834.53650454,-373,stressed,179,reactive
7739,13,FundamentalTrader,33,BCM,0.0,0.0,297412370.5757483,959,stressed,180,reactive
8099,17,FundamentalTrader,30,BCM,0.0,0.0,178090272.0480274,466,stressed,180,reactive
8699,18,FundamentalTrader,32,BCM,0.0,0.0,178986983.4786016,475,stressed,180,reactive
8699,3,FundamentalTrader,103,NBCM,0.0,0.0,128116998.70047276,340,stressed,180,reactive
11039,55,MomentumTrader,30,BCM,0.0,0.0,332063223.8987886,-767,stressed,180,reactive
12059,42,MomentumTrader,30,BCM,0.0,0.0,656307194.2018589,-1433,stressed,180,reactive
14339,49,MomentumTrader,31,BCM,0.0,0.0,150142056.4488115,-321,stressed,180,reactive
15179,47,MomentumTrader,31,BCM,0.0,0.0,674673008.2020152,-1445,stressed,180,reactive
16019,43,MomentumTrader,31,BCM,0.0,0.0,544395666.5805643,-1248,stressed,180,reactive
6899,3,FundamentalTrader,32,BCM,0.0,0.0,381274090.2989762,1238,stressed,181,reactive
7739,27,FundamentalTrader,30,BCM,0.0,0.0,237629879.2411826,663,stressed,181,reactive
7739,22,FundamentalTrader,32,BCM,0.0,0.0,275734074.44952023,813,stressed,181,reactive
7739,2,FundamentalTrader,33,BCM,0.0,0.0,275816126.1681345,916,stressed,181,reactive
7739,21,FundamentalTrader,33,BCM,0.0,0.0,270189307.8530008,815,stressed,181,reactive
7739,14,FundamentalTrader,34,BCM,0.0,0.0,208183424.09225127,701,stressed,181,reactive
7739,4,FundamentalTrader,34,BCM,0.0,0.0,151757103.72487932,511,stressed,181,reactive
7739,26,FundamentalTrader,104,NBCM,0.0,0.0,75588326.82756306,247,stressed,181,reactive
8759,16,FundamentalTrader,102,NBCM,0.0,0.0,201925016.9093634,547,stressed,181,reactive
14159,41,MomentumTrader,30,BCM,0.0,0.0,710906249.9631217,-1544,stressed,181,reactive
14159,42,MomentumTrader,30,BCM,0.0,0.0,466266597.51771146,-1087,stressed,181,reactive
14159,60,ZeroIntelligenceTrader,30,BCM,0.0,0.0,498523194.12084675,-1154,stressed,181,reactive
14159,94,ZeroIntelligenceTrader,30,BCM,0.0,0.0,125681796.75500412,-293,stressed,181,reactive
14159,45,MomentumTrader,101,NBCM,0.0,0.0,309815106.93825704,-706,stressed,181,reactive
20459,97,ZeroIntelligenceTrader,101,NBCM,0.0,0.0,202107265.23448357,-567,stressed,181,reactive
28559,56,MomentumTrader,101,NBCM,0.0,0.0,262376110.4481036,-1078,stressed,181,reactive
7739,8,FundamentalTrader,32,BCM,0.0,0.0,265050648.3133428,699,stressed,182,reactive
8099,4,FundamentalTrader,30,BCM,0.0,0.0,263009764.6551556,683,stressed,182,reactive
14939,43,MomentumTrader,102,NBCM,0.0,0.0,346285776.09666324,-760,stressed,182,reactive
14999,57,MomentumTrader,102,NBCM,0.0,0.0,207183585.4476627,-449,stressed,182,reactive
15179,41,MomentumTrader,101,NBCM,0.0,0.0,809787135.2213376,-1734,stressed,182,reactive
6959,18,FundamentalTrader,34,BCM,0.0,0.0,371610575.49402547,1232,stressed,183,reactive
7739,3,FundamentalTrader,34,BCM,0.0,0.0,320556317.8510404,1026,stressed,183,reactive
7739,8,FundamentalTrader,34,BCM,0.0,0.0,282175532.6677262,908,stressed,183,reactive
8099,1,FundamentalTrader,33,BCM,0.0,0.0,282754048.46639925,739,stressed,183,reactive
8519,13,FundamentalTrader,100,NBCM,0.0,0.0,226537588.40912366,560,stressed,183,reactive
8639,27,FundamentalTrader,30,BCM,0.0,0.0,674626982.2391558,1794,stressed,183,reactive
16079,42,MomentumTrader,31,BCM,0.0,0.0,206095354.58799282,-471,stressed,183,reactive
16139,47,MomentumTrader,31,BCM,0.0,0.0,476546918.41970044,-1089,stressed,183,reactive
19859,48,MomentumTrader,31,BCM,0.0,0.0,249425268.32526472,-680,stressed,183,reactive
20279,43,MomentumTrader,31,BCM,0.0,0.0,348127438.4002216,-970,stressed,183,reactive
6959,10,FundamentalTrader,31,BCM,0.0,0.0,409838072.3039057,1359,stressed,184,reactive
7739,2,FundamentalTrader,33,BCM,0.0,0.0,308087709.2058509,981,stressed,184,reactive
7739,21,FundamentalTrader,34,BCM,0.0,0.0,332410423.0905233,1064,stressed,184,reactive
8099,18,FundamentalTrader,31,BCM,0.0,0.0,340111894.5753214,889,stressed,184,reactive
8099,5,FundamentalTrader,101,NBCM,0.0,0.0,281960029.58606505,737,stressed,184,reactive
8519,9,FundamentalTrader,31,BCM,0.0,0.0,281576755.2057325,663,stressed,184,reactive
8699,26,FundamentalTrader,33,BCM,0.0,0.0,207801032.74386415,553,stressed,184,reactive
8759,19,FundamentalTrader,32,BCM,0.0,0.0,336151993.8879817,911,stressed,184,reactive
12179,41,MomentumTrader,100,NBCM,0.0,0.0,604409313.1548531,-1289,stressed,184,reactive
12179,47,MomentumTrader,100,NBCM,0.0,0.0,387103361.4603427,-838,stressed,184,reactive
28559,54,MomentumTrader,32,BCM,0.0,0.0,152271111.82762915,-625,stressed,184,reactive
7739,10,FundamentalTrader,34,BCM,0.0,0.0,298023670.69012845,785,stressed,185,reactive
8099,8,FundamentalTrader,32,BCM,0.0,0.0,285581583.6784342,747,stressed,185,reactive
8099,9,FundamentalTrader,33,BCM,0.0,0.0,262260999.20134652,686,stressed,185,reactive
12179,47,MomentumTrader,101,NBCM,0.0,0.0,635998911.3419306,-1342,stressed,185,reactive
14159,49,MomentumTrader,103,NBCM,0.0,0.0,713230506.0112082,-1661,stressed,185,reactive
14999,48,MomentumTrader,102,NBCM,0.0,0.0,572663070.751044,-1251,stressed,185,reactive
7739,25,FundamentalTrader,32,BCM,0.0,0.0,373762547.36617196,999,stressed,186,reactive
7739,20,FundamentalTrader,32,BCM,0.0,0.0,238226814.4184306,688,stressed,186,reactive
7739,12,FundamentalTrader,33,BCM,0.0,0.0,213061247.83274522,636,stressed,186,reactive
7739,1,FundamentalTrader,34,BCM,0.0,0.0,318542468.76908094,979,stressed,186,reactive
8099,19,FundamentalTrader,30,BCM,0.0,0.0,111227926.20587784,291,stressed,186,reactive
8099,29,FundamentalTrader,31,BCM,0.0,0.0,334448231.71870494,875,stressed,186,reactive
8099,15,FundamentalTrader,32,BCM,0.0,0.0,144481636.1024805,378,stressed,186,reactive
12179,90,ZeroIntelligenceTrader,33,BCM,0.0,0.0,106274043.11758614,-227,stressed,186,reactive
14159,91,ZeroIntelligenceTrader,33,BCM,0.0,0.0,128377843.26340604,-299,stressed,186,reactive
14159,49,MomentumTrader,33,BCM,0.0,0.0,416476615.26924366,-970,stressed,186,reactive
14159,45,MomentumTrader,34,BCM,0.0,0.0,477874714.22130746,-1113,stressed,186,reactive
14159,93,ZeroIntelligenceTrader,34,BCM,0.0,0.0,108198048.50293751,-252,stressed,186,reactive
14159,55,MomentumTrader,34,BCM,0.0,0.0,318644706.60310984,-740,stressed,186,reactive
14159,69,ZeroIntelligenceTrader,34,BCM,0.0,0.0,153709926.04782397,-358,stressed,186,reactive
14159,54,MomentumTrader,103,NBCM,0.0,0.0,617938159.9863844,-1339,stressed,186,reactive
14159,99,ZeroIntelligenceTrader,103,NBCM,0.0,0.0,307849209.43097705,-717,stressed,186,reactive
14339,95,ZeroIntelligenceTrader,33,BCM,0.0,0.0,220044031.48104155,-471,stressed,186,reactive
14999,47,MomentumTrader,104,NBCM,0.0,0.0,521274825.7625227,-1139,stressed,186,reactive
14999,96,ZeroIntelligenceTrader,104,NBCM,0.0,0.0,249424741.0365012,-545,stressed,186,reactive
15179,41,MomentumTrader,30,BCM,0.0,0.0,160599553.1338919,-344,stressed,186,reactive
16019,62,ZeroIntelligenceTrader,30,BCM,0.0,0.0,115944927.22619104,-266,stressed,186,reactive
16019,52,MomentumTrader,33,BCM,0.0,0.0,592801131.6827813,-1360,stressed,186,reactive
16079,88,ZeroIntelligenceTrader,34,BCM,0.0,0.0,93918161.87328446,-215,stressed,186,reactive
17519,40,MomentumTrader,34,BCM,0.0,0.0,676830144.9137733,-1645,stressed,186,reactive
20399,43,MomentumTrader,30,BCM,0.0,0.0,352324248.47826004,-991,stressed,186,reactive
20459,68,ZeroIntelligenceTrader,30,BCM,0.0,0.0,222368076.99735144,-624,stressed,186,reactive
6959,26,FundamentalTrader,31,BCM,0.0,0.0,148395705.53465658,492,stressed,187,reactive
7979,23,FundamentalTrader,32,BCM,0.0,0.0,373745800.0838578,969,stressed,187,reactive
8099,28,FundamentalTrader,31,BCM,0.0,0.0,271901923.3295078,711,stressed,187,reactive
8759,29,FundamentalTrader,34,BCM,0.0,0.0,249994545.71727613,677,stressed,187,reactive
12179,41,MomentumTrader,32,BCM,0.0,0.0,339354483.1738387,-734,stressed,187,reactive
14159,52,MomentumTrader,30,BCM,0.0,0.0,292570521.28726673,-682,stressed,187,reactive
15119,44,MomentumTrader,30,BCM,0.0,0.0,457712968.5741561,-984,stressed,187,reactive
20339,11,FundamentalTrader,32,BCM,0.0,0.0,783004496.6739001,-2209,stressed,187,reactive
20399,57,MomentumTrader,32,BCM,0.0,0.0,229342338.39875114,-645,stressed,187,reactive
20579,45,MomentumTrader,103,NBCM,0.0,0.0,299519235.2071278,-840,stressed,187,reactive
5699,28,FundamentalTrader,34,BCM,0.0,0.0,270954423.2252157,851,stressed,188,reactive
6899,6,FundamentalTrader,30,BCM,0.0,0.0,363137080.4755575,1179,stressed,188,reactive
6959,15,FundamentalTrader,30,BCM,0.0,0.0,411385966.4724399,1364,stressed,188,reactive
6959,1,FundamentalTrader,31,BCM,0.0,0.0,357097495.82358414,1184,stressed,188,reactive
7739,14,FundamentalTrader,32,BCM,0.0,0.0,309302336.520187,988,stressed,188,reactive
8099,25,FundamentalTrader,30,BCM,0.0,0.0,197202101.12642613,510,stressed,188,reactive
8099,9,FundamentalTrader,30,BCM,0.0,0.0,141185715.6753739,369,stressed,188,reactive
8099,16,FundamentalTrader,33,BCM,0.0,0.0,213117733.41784084,557,stressed,188,reactive
8159,18,FundamentalTrader,31,BCM,0.0,0.0,232171785.37370542,598,stressed,188,reactive
15959,88,ZeroIntelligenceTrader,103,NBCM,0.0,0.0,214861045.84676167,-494,stressed,188,reactive
20579,66,ZeroIntelligenceTrader,101,NBCM,0.0,0.0,130294051.34980725,-366,stressed,188,reactive
7739,27,FundamentalTrader,34,BCM,0.0,0.0,309380824.3248224,841,stressed,189,reactive
7979,22,FundamentalTrader,31,BCM,0.0,0.0,353241580.65649444,917,stressed,189,reactive
10739,44,MomentumTrader,102,NBCM,0.0,0.0,462871073.6932684,-1072,stressed,189,reactive
11039,46,MomentumTrader,102,NBCM,0.0,0.0,474182985.76079357,-1095,stressed,189,reactive
14159,59,MomentumTrader,104,NBCM,0.0,0.0,288682079.2358968,-673,stressed,189,reactive
6899,3,FundamentalTrader,33,BCM,0.0,0.0,319619820.93950164,1038,stressed,190,reactive
7739,4,FundamentalTrader,30,BCM,0.0,0.0,291863117.2322757,931,stressed,190,reactive
7739,10,FundamentalTrader,31,BCM,0.0,0.0,285287867.81575704,899,stressed,190,reactive
7979,13,FundamentalTrader,30,BCM,0.0,0.0,232896595.31222016,603,stressed,190,reactive
8099,26,FundamentalTrader,32,BCM,0.0,0.0,367124959.7697996,960,stressed,190,reactive
12179,40,MomentumTrader,33,BCM,0.0,0.0,516742880.134122,-1118,stressed,190,reactive
14159,43,MomentumTrader,102,NBCM,0.0,0.0,376337566.7811095,-823,stressed,190,reactive
20279,90,ZeroIntelligenceTrader,32,BCM,0.0,0.0,261531175.4017003,-729,stressed,190,reactive
20279,61,ZeroIntelligenceTrader,32,BCM,0.0,0.0,69956898.77000214,-195,stressed,190,reactive
20339,96,ZeroIntelligenceTrader,32,BCM,0.0,0.0,86436630.923182,-244,stressed,190,reactive
20339,45,MomentumTrader,102,NBCM,0.0,0.0,572465555.6223857,-1616,stressed,190,reactive
20399,52,MomentumTrader,100,NBCM,0.0,0.0,368014449.98869365,-1035,stressed,190,reactive
20579,80,ZeroIntelligenceTrader,32,BCM,0.0,0.0,75826865.94947799,-213,stressed,190,reactive
28559,11,FundamentalTrader,32,BCM,0.0,0.0,1707558420.8368134,-7009,stressed,190,reactive
6959,26,FundamentalTrader,32,BCM,0.0,0.0,400508786.6568336,1328,stressed,191,reactive
7739,8,FundamentalTrader,34,BCM,0.0,0.0,142946379.64070663,387,stressed,191,reactive
8699,27,FundamentalTrader,33,BCM,0.0,0.0,161505019.6501189,430,stressed,191,reactive
8759,12,FundamentalTrader,32,BCM,0.0,0.0,250216863.23889008,678,stressed,191,reactive
14159,72,ZeroIntelligenceTrader,100,NBCM,0.0,0.0,176449288.77857596,-386,stressed,191,reactive
14159,45,MomentumTrader,100,NBCM,0.0,0.0,164700360.74422792,-384,stressed,191,reactive
14159,40,MomentumTrader,104,NBCM,0.0,0.0,628683872.5049415,-1360,stressed,191,reactive
14939,41,MomentumTrader,100,NBCM,0.0,0.0,706760993.7557713,-1551,stressed,191,reactive
14999,50,MomentumTrader,100,NBCM,0.0,0.0,829506563.4856467,-1812,stressed,191,reactive
16079,47,MomentumTrader,104,NBCM,0.0,0.0,664387043.3609332,-1521,stressed,191,reactive
7739,11,FundamentalTrader,31,BCM,0.0,0.0,581925343.9999999,3354,stressed,42,flat04
7739,28,FundamentalTrader,31,BCM,0.0,0.0,68571360.0,395,stressed,42,flat04
8699,1,FundamentalTrader,30,BCM,0.0,0.0,143722240.0,940,stressed,42,flat04
8699,29,FundamentalTrader,30,BCM,0.0,0.0,113295936.0,741,stressed,42,flat04
8699,17,FundamentalTrader,101,NBCM,0.0,0.0,84551488.0,553,stressed,42,flat04
8699,6,FundamentalTrader,104,NBCM,0.0,0.0,118494400.0,775,stressed,42,flat04
8759,5,FundamentalTrader,32,BCM,0.0,0.0,56351872.0,376,stressed,42,flat04
8759,25,FundamentalTrader,33,BCM,0.0,0.0,114352336.0,763,stressed,42,flat04
14939,50,MomentumTrader,33,BCM,0.0,0.0,265450728.0,-1517,stressed,42,flat04
19739,68,ZeroIntelligenceTrader,102,NBCM,0.0,0.0,28587936.0,-156,stressed,42,flat04
19859,51,MomentumTrader,102,NBCM,0.0,0.0,160284904.00000003,-871,stressed,42,flat04
20339,60,ZeroIntelligenceTrader,34,BCM,0.0,0.0,60481728.0,-324,stressed,42,flat04
20459,42,MomentumTrader,103,NBCM,0.0,0.0,77004559.99999999,-410,stressed,42,flat04
25619,52,MomentumTrader,103,NBCM,0.0,0.0,117272064.0,-624,stressed,42,flat04
25619,48,MomentumTrader,103,NBCM,0.0,0.0,115016832.0,-612,stressed,42,flat04
27539,40,MomentumTrader,103,NBCM,0.0,0.0,162514907.73282766,-856,stressed,42,flat04
28019,49,MomentumTrader,34,BCM,0.0,0.0,175236880.0,-910,stressed,42,flat04
28619,99,ZeroIntelligenceTrader,34,BCM,0.0,0.0,144103752.0,-741,stressed,42,flat04
8519,22,FundamentalTrader,31,BCM,0.0,0.0,111823224.0,686,stressed,43,flat04
8699,0,FundamentalTrader,34,BCM,0.0,0.0,111866392.0,731,stressed,43,flat04
8759,4,FundamentalTrader,102,NBCM,0.0,0.0,67131904.00000001,448,stressed,43,flat04
14159,51,MomentumTrader,34,BCM,0.0,0.0,161369728.00000003,-962,stressed,43,flat04
14879,98,ZeroIntelligenceTrader,33,BCM,0.0,0.0,30308600.0,-175,stressed,43,flat04
14999,40,MomentumTrader,34,BCM,0.0,0.0,280023912.0,-1593,stressed,43,flat04
15119,49,MomentumTrader,33,BCM,0.0,0.0,179755760.0,-1010,stressed,43,flat04
15119,44,MomentumTrader,100,NBCM,0.0,0.0,355596048.0,-1998,stressed,43,flat04
17519,41,MomentumTrader,33,BCM,0.0,0.0,292002480.00000006,-1610,stressed,43,flat04
19859,52,MomentumTrader,34,BCM,0.0,0.0,228781608.0,-1243,stressed,43,flat04
20399,95,ZeroIntelligenceTrader,100,NBCM,0.0,0.0,34474240.0,-184,stressed,43,flat04
25739,14,FundamentalTrader,101,NBCM,0.0,0.0,512157600.0,-2715,stressed,43,flat04
8699,1,FundamentalTrader,30,BCM,0.0,0.0,70549280.00000001,460,stressed,44,flat04
14159,42,MomentumTrader,33,BCM,0.0,0.0,257686689.49955797,-1495,stressed,44,flat04
14159,56,MomentumTrader,33,BCM,0.0,0.0,151808320.00000003,-905,stressed,44,flat04
14159,73,ZeroIntelligenceTrader,33,BCM,0.0,0.0,34387519.99999999,-205,stressed,44,flat04
14159,45,MomentumTrader,33,BCM,0.0,0.0,193408832.0,-1153,stressed,44,flat04
14939,67,ZeroIntelligenceTrader,103,NBCM,0.0,0.0,29577704.0,-169,stressed,44,flat04
14999,41,MomentumTrader,30,BCM,0.0,0.0,368811616.0,-2098,stressed,44,flat04
14999,51,MomentumTrader,30,BCM,0.0,0.0,226068512.0,-1286,stressed,44,flat04
15119,65,ZeroIntelligenceTrader,30,BCM,0.0,0.0,51240960.0,-288,stressed,44,flat04
19739,59,MomentumTrader,101,NBCM,0.0,0.0,153724936.0,-839,stressed,44,flat04
7019,26,FundamentalTrader,31,BCM,0.0,0.0,125310088.0,769,stressed,45,flat04
7019,8,FundamentalTrader,34,BCM,0.0,0.0,214607784.0,1317,stressed,45,flat04
7739,28,FundamentalTrader,32,BCM,0.0,0.0,173666208.0,1027,stressed,45,flat04
7739,1,FundamentalTrader,33,BCM,0.0,0.0,169611744.00000003,1003,stressed,45,flat04
7739,20,FundamentalTrader,104,NBCM,0.0,0.0,56762496.0,334,stressed,45,flat04
8099,3,FundamentalTrader,30,BCM,0.0,0.0,151306512.0,966,stressed,45,flat04
8099,9,FundamentalTrader,34,BCM,0.0,0.0,126402024.0,807,stressed,45,flat04
14999,54,MomentumTrader,30,BCM,0.0,0.0,134807920.0,-767,stressed,45,flat04
15119,75,ZeroIntelligenceTrader,30,BCM,0.0,0.0,112576460.82654679,-630,stressed,45,flat04
15179,48,MomentumTrader,30,BCM,0.0,0.0,204666176.0,-1144,stressed,45,flat04
15959,50,MomentumTrader,31,BCM,0.0,0.0,276623112.0,-1537,stressed,45,flat04
17519,55,MomentumTrader,30,BCM,0.0,0.0,243214488.0,-1341,stressed,45,flat04
25739,43,MomentumTrader,100,NBCM,0.0,0.0,212157000.0,-1125,stressed,45,flat04
7019,16,FundamentalTrader,103,NBCM,0.0,0.0,107269792.0,658,stressed,46,flat04
7739,14,FundamentalTrader,30,BCM,0.0,0.0,142578240.0,833,stressed,46,flat04
7739,0,FundamentalTrader,31,BCM,0.0,0.0,190783264.0,1118,stressed,46,flat04
7739,7,FundamentalTrader,34,BCM,0.0,0.0,107103416.0,623,stressed,46,flat04
7739,79,ZeroIntelligenceTrader,103,NBCM,0.0,0.0,39378751.99999999,193,stressed,46,flat04
8099,15,FundamentalTrader,34,BCM,0.0,0.0,106833936.0,682,stressed,46,flat04
14159,40,MomentumTrader,30,BCM,0.0,0.0,244885680.0,-1458,stressed,46,flat04
14939,46,MomentumTrader,30,BCM,0.0,0.0,215920384.0,-1234,stressed,46,flat04
15119,49,MomentumTrader,104,NBCM,0.0,0.0,265706224.0,-1493,stressed,46,flat04
19559,54,MomentumTrader,30,BCM,0.0,0.0,159631808.00000003,-872,stressed,46,flat04
19739,55,MomentumTrader,34,BCM,0.0,0.0,102069136.0,-557,stressed,46,flat04
19799,43,MomentumTrader,34,BCM,0.0,0.0,198196768.0,-1078,stressed,46,flat04
19799,59,MomentumTrader,34,BCM,0.0,0.0,115645424.0,-629,stressed,46,flat04
