regime,t,mtype,metric,p50,p25,p75
calm,479,NBCM,df_contribution,57332050.95872956,35661874.11656159,74498774.4888599
calm,479,NBCM,maintenance_margin,187785823.83749998,116308209.65625,243134455.10625
calm,539,BCMc,cash,7152901003.018131,5940891738.872428,8238889014.089088
calm,539,BCMc,df_contribution,266678525.4244597,223755037.52296183,313145059.7172304
calm,539,BCMc,maintenance_margin,962270230.1624999,815519447.3249999,1115832874.9499998
calm,539,BCMo,cash,7262748422.078256,5934443211.357733,8514107380.70788
calm,539,BCMo,df_contribution,43303272.712469175,28317145.81134741,59634217.35270823
calm,539,BCMo,maintenance_margin,154047305.8125,103185147.0375,217032246.67499998
calm,539,NBCM,cash,1770408919.900599,1181407251.152279,2312801037.115915
calm,539,NBCM,df_contribution,57332050.95872956,35661874.11656159,74498774.4888599
calm,539,NBCM,maintenance_margin,207673416.675,131128341.46875,266095106.04375
calm,599,BCMc,cash,7140471485.518131,5914602851.291397,8219456855.2590275
calm,599,BCMc,df_contribution,266678525.4244597,223755037.52296183,313145059.7172304
calm,599,BCMc,maintenance_margin,1059651241.7625,905706109.51875,1232171887.05
calm,599,BCMo,cash,7254824873.828256,5921510952.308788,8481263554.70788
calm,599,BCMo,df_contribution,43303272.712469175,28317145.81134741,59634217.35270823
calm,599,BCMo,maintenance_margin,176284242.0,117326405.64375,241137534.20625
calm,599,NBCM,cash,1770408919.900599,1181407251.152279,2312801037.115915
calm,599,NBCM,df_contribution,57332050.95872956,35661874.11656159,74498774.4888599
calm,599,NBCM,maintenance_margin,230159572.5375,148277482.59375,296363322.28125
calm,659,BCMc,cash,7132783796.114637,5894939366.971403,8200790532.132926
calm,659,BCMc,df_contribution,266678525.4244597,223755037.52296183,313145059.7172304
calm,659,BCMc,maintenance_margin,1147372305.1875,984718880.3812499,1339620316.3125
calm,659,BCMo,cash,7239125174.280558,5900074172.050999,8447065326.993672
calm,659,BCMo,df_contribution,43303272.712469175,28317145.81134741,59634217.35270823
calm,659,BCMo,maintenance_margin,195974165.25,129282742.74374999,268646448.48749995
calm,659,NBCM,cash,1770408919.900599,1181407251.152279,2312801037.115915
calm,659,NBCM,df_contribution,57332050.95872956,35661874.11656159,74498774.4888599
calm,659,NBCM,maintenance_margin,247835470.6125,160013067.24375,319175300.47499996
calm,719,BCMc,cash,7111719573.652427,5880470387.765072,8190760903.929227
calm,719,BCMc,df_contribution,266678525.4244597,223755037.52296183,313145059.7172304
calm,719,BCMc,maintenance_margin,1223273288.5875,1047486415.05,1426688222.7937498
calm,719,BCMo,cash,7228301466.030558,5886936050.16342,8426715791.493672
calm,719,BCMo,df_contribution,43303272.712469175,28317145.81134741,59634217.35270823
calm,719,BCMo,maintenance_margin,210197994.41249996,138516084.39375,293352357.48749995
calm,719,NBCM,cash,1770408919.900599,1181407251.152279,2312801037.115915
calm,719,NBCM,df_contribution,57332050.95872956,35661874.11656159,74498774.4888599
calm,719,NBCM,maintenance_margin,254033906.39999998,167824999.18124998,340523377.59375
calm,779,BCMc,cash,7088324655.288473,5862827588.549278,8175338113.358648
calm,779,BCMc,df_contribution,266678525.4244597,223755037.52296183,313145059.7172304
calm,779,BCMc,maintenance_margin,1296126752.7375,1109936897.55,1511490173.00625
calm,779,BCMo,cash,7211854069.453976,5868824927.530587,8406111729.243672
calm,779,BCMo,df_contribution,43303272.712469175,28317145.81134741,59634217.35270823
calm,779,BCMo,maintenance_margin,228176639.4375,147964937.34375,318172372.65
calm,779,NBCM,cash,1770408919.900599,1181407251.152279,2312801037.115915
calm,779,NBCM,df_contribution,57332050.95872956,35661874.11656159,74498774.4888599
calm,779,NBCM,maintenance_margin,265940621.4375,176321607.6375,357853438.85625
calm,839,BCMc,cash,6849185519.9292555,5658014723.909204,7917743221.8816805
calm,839,BCMc,df_contribution,495227099.65506303,415288999.09396255,587397133.9545239
calm,839,BCMc,maintenance_margin,1365747726.9375,1156818857.1187499,1597516349.625
calm,839,BCMo,cash,7134960071.696493,5804267215.628497,8349908671.139857
calm,839,BCMo,df_contribution,87957784.78966595,58135602.75765007,118065831.85816444
calm,839,BCMo,maintenance_margin,246019294.575,164161702.51875,342806696.775
calm,839,NBCM,cash,1736482643.503854,1141128008.1971364,2278859004.0742455
calm,839,NBCM,df_contribution,102708168.50927576,68806071.12385465,136551584.76278806
calm,839,NBCM,maintenance_margin,276662005.0875,185367016.0125,370406827.79999995
calm,899,BCMc,cash,6831191482.4292555,5649104311.401902,7901389248.458893
calm,899,BCMc,df_contribution,495227099.65506303,415288999.09396255,587397133.9545239
calm,899,BCMc,maintenance_margin,1439366723.8874998,1212040246.21875,1677620777.00625
calm,899,BCMo,cash,7115846754.565851,5782738831.715542,8323193506.278587
calm,899,BCMo,df_contribution,87957784.78966595,58135602.75765007,118065831.85816444
calm,899,BCMo,maintenance_margin,266492395.6875,173232881.6625,368278878.15
calm,899,NBCM,cash,1736482643.503854,1141128008.1971364,2278859004.0742455
calm,899,NBCM,df_contribution,102708168.50927576,68806071.12385465,136551584.76278806
calm,899,NBCM,maintenance_margin,286088157.7875,193315994.83125,388797286.78125
calm,959,BCMc,cash,6813728916.383118,5626380415.305893,7891849902.923813
calm,959,BCMc,df_contribution,495227099.65506303,415288999.09396255,587397133.9545239
calm,959,BCMc,maintenance_margin,1496061994.05,1271101319.55,1752528416.0624998
calm,959,BCMo,cash,7098452007.220268,5755796886.964167,8302662862.176761
calm,959,BCMo,df_contribution,87957784.78966595,58135602.75765007,118065831.85816444
calm,959,BCMo,maintenance_margin,286904409.1875,188566369.36875,392042815.48125
calm,959,NBCM,cash,1736482643.503854,1141128008.1971364,2278859004.0742455
calm,959,NBCM,df_contribution,102708168.50927576,68806071.12385465,136551584.76278806
calm,959,NBCM,maintenance_margin,299408901.75,199389736.35,404317772.60625
calm,1019,BCMc,cash,6804792100.883118,5613190838.805893,7870373166.522039
calm,1019,BCMc,df_contribution,495227099.65506303,415288999.09396255,587397133.9545239
calm,1019,BCMc,maintenance_margin,1560548620.5749998,1324268501.68125,1830498987.88125
calm,1019,BCMo,cash,7082435183.375891,5741274035.090542,8280626857.287549
calm,1019,BCMo,df_contribution,87957784.78966595,58135602.75765007,118065831.85816444
calm,1019,BCMo,maintenance_margin,305812971.45,203345387.4375,417467983.6125
calm,1019,NBCM,cash,1736482643.503854,1141128008.1971364,2278859004.0742455
calm,1019,NBCM,df_contribution,102708168.50927576,68806071.12385465,136551584.76278806
calm,1019,NBCM,maintenance_margin,308235808.4625,208011742.3125,416886532.3125
calm,1079,BCMc,cash,6788925002.620838,5607053465.477099,7850974043.421675
calm,1079,BCMc,df_contribution,495227099.65506303,415288999.09396255,587397133.9545239
calm,1079,BCMc,maintenance_margin,1624832441.1,1371680938.51875,1910599898.00625
calm,1079,BCMo,cash,7058331121.717981,5731401776.514237,8269210644.162549
calm,1079,BCMo,df_contribution,87957784.78966595,58135602.75765007,118065831.85816444
calm,1079,BCMo,maintenance_margin,323108422.3125,215345732.45625,441426320.15625
calm,1079,NBCM,cash,1736482643.503854,1141128008.1971364,2278859004.0742455
calm,1079,NBCM,df_contribution,102708168.50927576,68806071.12385465,136551584.76278806
calm,1079,NBCM,maintenance_margin,315049942.575,213407602.425,421837421.56875
calm,1139,BCMc,cash,6769612208.620838,5604774893.266843,7829589949.152471
calm,1139,BCMc,df_contribution,495227099.65506303,415288999.09396255,587397133.9545239
calm,1139,BCMc,maintenance_margin,1683901980.0,1419371192.64375,1969390512.39375
calm,1139,BCMo,cash,7041864969.875891,5704637116.66743,8260482138.162549
calm,1139,BCMo,df_contribution,87957784.78966595,58135602.75765007,118065831.85816444
calm,1139,BCMo,maintenance_margin,338504807.025,228731492.75625,465233630.56874996
calm,1139,NBCM,cash,1736482643.503854,1141128008.1971364,2278859004.0742455
calm,1139,NBCM,df_contribution,102708168.50927576,68806071.12385465,136551584.76278806
calm,1139,NBCM,maintenance_margin,323514850.8375,214960774.04999998,426369436.70624995
calm,1199,BCMc,cash,6587388445.983473,5468673606.190878,7668912159.972916
calm,1199,BCMc,df_contribution,636863206.9545522,535291316.57455385,762040793.0594627
calm,1199,BCMc,maintenance_margin,1742844596.2875,1474917382.35,2040145419.65625
calm,1199,BCMo,cash,6988031101.49127,5638763439.48404,8212973557.249241
calm,1199,BCMo,df_contribution,132166108.90041599,91281330.30298245,176609397.5285704
calm,1199,BCMo,maintenance_margin,355318268.73749995,241366538.475,488170365.01874995
calm,1199,NBCM,cash,1703636849.976441,1119416155.4993982,2252969598.2179346
calm,1199,NBCM,df_contribution,120854300.73305602,84517089.0709622,163893416.00919652
calm,1199,NBCM,maintenance_margin,331589190.825,219695702.0625,437754466.0125
calm,1259,BCMc,cash,6582203437.95525,5455269104.953907,7645369255.281361
calm,1259,BCMc,df_contribution,636863206.9545522,535291316.57455385,762040793.0594627
calm,1259,BCMc,maintenance_margin,1791018254.5875,1517626163.86875,2080924359.2999997
calm,1259,BCMo,cash,6973315455.415218,5634430064.288234,8207693942.111071
calm,1259,BCMo,df_contribution,132166108.90041599,91281330.30298245,176609397.5285704
calm,1259,BCMo,maintenance_margin,376608350.1375,248261954.23125,510179569.81875
calm,1259,NBCM,cash,1703636849.976441,1119416155.4993982,2252969598.2179346
calm,1259,NBCM,df_contribution,120854300.73305602,84517089.0709622,163893416.00919652
calm,1259,NBCM,maintenance_margin,335730451.725,222420077.26874998,445217887.125
calm,1319,BCMc,cash,6562982582.921725,5453405742.776658,7638201285.1535225
calm,1319,BCMc,df_contribution,636863206.9545522,535291316.57455385,762040793.0594627
calm,1319,BCMc,maintenance_margin,1825276931.1,1543399500.8249998,2119024630.96875
calm,1319,BCMo,cash,6955082881.77026,5615667660.739376,8197054437.124241
calm,1319,BCMo,df_contribution,132166108.90041599,91281330.30298245,176609397.5285704
calm,1319,BCMo,maintenance_margin,398137761.0,259421438.8125,535471649.71875
calm,1319,NBCM,cash,1703636849.976441,1119416155.4993982,2252969598.2179346
calm,1319,NBCM,df_contribution,120854300.73305602,84517089.0709622,163893416.00919652
calm,1319,NBCM,maintenance_margin,343276940.3625,225722561.79375,450069276.825
calm,1379,BCMc,cash,6561629218.658699,5451979264.731096,7626150997.062389
calm,1379,BCMc,df_contribution,636863206.9545522,535291316.57455385,762040793.0594627
calm,1379,BCMc,maintenance_margin,1862919334.2375,1578323997.9,2152984169.7
calm,1379,BCMo,cash,6932990642.52026,5600565271.538234,8180097826.616201
calm,1379,BCMo,df_contribution,132166108.90041599,91281330.30298245,176609397.5285704
calm,1379,BCMo,maintenance_margin,415614591.5625,274201297.98749995,560459383.8187499
calm,1379,NBCM,cash,1703636849.976441,1119416155.4993982,2252969598.2179346
calm,1379,NBCM,df_contribution,120854300.73305602,84517089.0709622,163893416.00919652
calm,1379,NBCM,maintenance_margin,342750871.6875,225008697.71249998,448746661.29375
calm,1439,BCMc,cash,6550380532.241783,5446369765.526658,7610567894.672679
calm,1439,BCMc,df_contribution,636863206.9545522,535291316.57455385,762040793.0594627
calm,1439,BCMc,maintenance_margin,1887674538.2624998,1611611962.9875,2181032687.3062496
calm,1439,BCMo,cash,6911003815.77026,5585651818.149898,8163095522.288864
calm,1439,BCMo,df_contribution,132166108.90041599,91281330.30298245,176609397.5285704
calm,1439,BCMo,maintenance_margin,430699333.04999995,285695997.075,581207348.1937499
calm,1439,NBCM,cash,1703636849.976441,1119416155.4993982,2252969598.2179346
calm,1439,NBCM,df_contribution,120854300.73305602,84517089.0709622,163893416.00919652
calm,1439,NBCM,maintenance_margin,349017889.1625,228502419.01874998,455108440.55625
calm,1499,BCMc,cash,6538349737.842114,5437099405.769314,7600527294.427741
calm,1499,BCMc,df_contribution,636863206.9545522,535291316.57455385,762040793.0594627
calm,1499,BCMc,maintenance_margin,1894533752.25,1621380002.3999999,2198217036.2625
calm,1499,BCMo,cash,6881043443.880032,5571840546.954399,8134565645.673667
calm,1499,BCMo,df_contribution,132166108.90041599,91281330.30298245,176609397.5285704
calm,1499,BCMo,maintenance_margin,444319773.75,289923668.54999995,597534948.675
calm,1499,NBCM,cash,1703636849.976441,1119416155.4993982,2252969598.2179346
calm,1499,NBCM,df_contribution,120854300.73305602,84517089.0709622,163893416.00919652
calm,1499,NBCM,maintenance_margin,346657394.475,229026534.01874998,459487086.8625
calm,1559,BCMc,cash,6543452531.548879,5438496037.19705,7610615954.677741
calm,1559,BCMc,df_contribution,636863206.9545522,535291316.57455385,762040793.0594627
calm,1559,BCMc,maintenance_margin,1920970822.5,1646029369.1812499,2220485869.29375
calm,1559,BCMo,cash,6872890300.079159,5557741911.723415,8116204935.735819
calm,1559,BCMo,df_contribution,132166108.90041599,91281330.30298245,176609397.5285704
calm,1559,BCMo,maintenance_margin,454012868.1374999,298851108.29999995,616269512.025
calm,1559,NBCM,cash,1703636849.976441,1119416155.4993982,2252969598.2179346
calm,1559,NBCM,df_contribution,120854300.73305602,84517089.0709622,163893416.00919652
calm,1559,NBCM,maintenance_margin,352516271.2875,227610796.1625,460401901.59375
calm,1619,BCMc,cash,6454380987.714409,5406218329.511435,7488903152.465684
calm,1619,BCMc,df_contribution,703538542.5530322,609673510.3673428,832158691.9045299
calm,1619,BCMc,maintenance_margin,1937950506.8999999,1647586593.50625,2244025225.9125
calm,1619,BCMo,cash,6843101762.952519,5518772030.806855,8036895818.729214
calm,1619,BCMo,df_contribution,169056541.59799546,114974052.9234271,226380225.98052424
calm,1619,BCMo,maintenance_margin,469727032.8375,310601678.9625,648169930.74375
calm,1619,NBCM,cash,1699514017.4128873,1116159073.9436166,2226918676.0187907
calm,1619,NBCM,df_contribution,130105397.40788749,86354136.16962981,172612404.84095773
calm,1619,NBCM,maintenance_margin,350877242.7,226797542.60625,460772068.5
calm,1679,BCMc,cash,6463790404.94315,5418726765.257753,7494202930.486984
calm,1679,BCMc,df_contribution,703538542.5530322,609673510.3673428,832158691.9045299
calm,1679,BCMc,maintenance_margin,1974837201.1875,1676792703.09375,2304220380.8625
calm,1679,BCMo,cash,6803825136.727003,5512208912.845801,8021942231.907557
calm,1679,BCMo,df_contribution,169056541.59799546,114974052.9234271,226380225.98052424
calm,1679,BCMo,maintenance_margin,486918528.525,317157347.64374995,666123362.8875
calm,1679,NBCM,cash,1699514017.4128873,1116159073.9436166,2226918676.0187907
calm,1679,NBCM,df_contribution,130105397.40788749,86354136.16962981,172612404.84095773
calm,1679,NBCM,maintenance_margin,360550712.7,233575862.90625,483085905.525
calm,1739,BCMc,cash,6459771358.863005,5419275860.882753,7491247387.324083
calm,1739,BCMc,df_contribution,703538542.5530322,609673510.3673428,832158691.9045299
calm,1739,BCMc,maintenance_margin,2002958843.7375,1706758996.3875,2336055180.46875
calm,1739,BCMo,cash,6778601022.168421,5499091798.525834,8014843292.480841
calm,1739,BCMo,df_contribution,169056541.59799546,114974052.9234271,226380225.98052424
calm,1739,BCMo,maintenance_margin,506343666.825,327193402.8375,691614426.9375
calm,1739,NBCM,cash,1699514017.4128873,1116159073.9436166,2226918676.0187907
calm,1739,NBCM,df_contribution,130105397.40788749,86354136.16962981,172612404.84095773
calm,1739,NBCM,maintenance_margin,365992251.1875,236124628.59375,485370205.81874996
calm,1799,BCMc,cash,6450458866.94315,5407941376.757753,7480068723.5613985
calm,1799,BCMc,df_contribution,703538542.5530322,609673510.3673428,832158691.9045299
calm,1799,BCMc,maintenance_margin,2000488338.3374999,1705309863.3,2334989708.325
calm,1799,BCMo,cash,6771536811.68,5469367133.706483,8003386011.994671
calm,1799,BCMo,df_contribution,169056541.59799546,114974052.9234271,226380225.98052424
calm,1799,BCMo,maintenance_margin,521701779.59999996,334422856.40625,706513419.675
calm,1799,NBCM,cash,1699514017.4128873,1116159073.9436166,2226918676.0187907
calm,1799,NBCM,df_contribution,130105397.40788749,86354136.16962981,172612404.84095773
calm,1799,NBCM,maintenance_margin,363050253.9,233772725.58749998,483533299.23749995
calm,1859,BCMc,cash,6452747918.561705,5404693940.507753,7474200192.946054
calm,1859,BCMc,df_contribution,703538542.5530322,609673510.3673428,832158691.9045299
calm,1859,BCMc,maintenance_margin,2012823113.3999999,1700711661.5437498,2352917150.60625
calm,1859,BCMo,cash,6757671985.412996,5446684789.4014,7989680961.619671
calm,1859,BCMo,df_contribution,169056541.59799546,114974052.9234271,226380225.98052424
calm,1859,BCMo,maintenance_margin,535791617.43749994,341817889.275,729999500.175
calm,1859,NBCM,cash,1699514017.4128873,1116159073.9436166,2226918676.0187907
calm,1859,NBCM,df_contribution,130105397.40788749,86354136.16962981,172612404.84095773
calm,1859,NBCM,maintenance_margin,363796166.5875,233944437.375,486411578.71875
calm,1919,BCMc,cash,6444569173.061705,5399818003.314558,7472674835.499877
calm,1919,BCMc,df_contribution,703538542.5530322,609673510.3673428,832158691.9045299
calm,1919,BCMc,maintenance_margin,2008631324.1374998,1695168313.9312499,2347618016.64375
calm,1919,BCMo,cash,6747076008.662996,5434679818.065387,7973227399.779119
calm,1919,BCMo,df_contribution,169056541.59799546,114974052.9234271,226380225.98052424
calm,1919,BCMo,maintenance_margin,551963906.0999999,349265766.4875,754874630.775
calm,1919,NBCM,cash,1699514017.4128873,1116159073.9436166,2226918676.0187907
calm,1919,NBCM,df_contribution,130105397.40788749,86354136.16962981,172612404.84095773
calm,1919,NBCM,maintenance_margin,360143822.475,233968272.6375,481331445.525
calm,1979,BCMc,cash,6425110089.21786,5393073558.324056,7426569620.348854
calm,1979,BCMc,df_contribution,724100969.560019,625782543.062797,856689370.7388389
calm,1979,BCMc,maintenance_margin,2012085887.5124998,1692343309.4999998,2340960270.5812497
calm,1979,BCMo,cash,6694630068.571436,5392668103.8920355,7919032244.390907
calm,1979,BCMo,df_contribution,206529477.252784,128334617.6887113,270770875.98849154
calm,1979,BCMo,maintenance_margin,568610617.1624999,350218183.05,775258940.1374999
calm,1979,NBCM,cash,1696139524.0352502,1113456551.6834989,2220333433.8404984
calm,1979,NBCM,df_contribution,132036656.6075624,85433678.82978836,175563315.360244
calm,1979,NBCM,maintenance_margin,357146124.075,232407285.24375,481431153.48749995
calm,2039,BCMc,cash,6418174771.306692,5389119587.479297,7421007969.773549
calm,2039,BCMc,df_contribution,724100969.560019,625782543.062797,856689370.7388389
calm,2039,BCMc,maintenance_margin,2018544754.1625,1696294311.5249999,2342507853.7125
calm,2039,BCMo,cash,6684061160.310038,5377462038.791546,7915689522.6560755
calm,2039,BCMo,df_contribution,206529477.252784,128334617.6887113,270770875.98849154
calm,2039,BCMo,maintenance_margin,588345874.65,355666269.76875,785943659.25
calm,2039,NBCM,cash,1696139524.0352502,1113456551.6834989,2220333433.8404984
calm,2039,NBCM,df_contribution,132036656.6075624,85433678.82978836,175563315.360244
calm,2039,NBCM,maintenance_margin,359137245.9375,231233189.625,485253347.625
calm,2099,BCMc,cash,6424502629.893457,5392430986.449056,7417871325.463421
calm,2099,BCMc,df_contribution,724100969.560019,625782543.062797,856689370.7388389
calm,2099,BCMc,maintenance_margin,2021355186.1875,1709178322.55625,2352646426.6124997
calm,2099,BCMo,cash,6657314862.5762415,5360646566.254988,7903193961.982809
calm,2099,BCMo,df_contribution,206529477.252784,128334617.6887113,270770875.98849154
calm,2099,BCMo,maintenance_margin,598969754.0999999,361448153.83124995,798918636.9374999
calm,2099,NBCM,cash,1696139524.0352502,1113456551.6834989,2220333433.8404984
calm,2099,NBCM,df_contribution,132036656.6075624,85433678.82978836,175563315.360244
calm,2099,NBCM,maintenance_margin,359670413.25,231286626.05624998,486276459.86249995
calm,2159,BCMc,cash,6427966733.420614,5396407501.593248,7413446538.88311
calm,2159,BCMc,df_contribution,724100969.560019,625782543.062797,856689370.7388389
calm,2159,BCMc,maintenance_margin,2017667564.775,1724770015.9875,2361483935.325
calm,2159,BCMo,cash,6631007531.360744,5364249220.253273,7865011546.767377
calm,2159,BCMo,df_contribution,206529477.252784,128334617.6887113,270770875.98849154
calm,2159,BCMo,maintenance_margin,608932462.05,365534398.6875,808368647.3437499
calm,2159,NBCM,cash,1696139524.0352502,1113456551.6834989,2220333433.8404984
calm,2159,NBCM,df_contribution,132036656.6075624,85433678.82978836,175563315.360244
calm,2159,NBCM,maintenance_margin,359566490.1375,228576428.8875,482886117.675
calm,2219,BCMc,cash,6432525816.170614,5394255154.240836,7413097325.38311
calm,2219,BCMc,df_contribution,724100969.560019,625782543.062797,856689370.7388389
calm,2219,BCMc,maintenance_margin,2030366629.6875,1723818726.95625,2366458513.425
calm,2219,BCMo,cash,6625538152.779732,5358734073.128273,7849832952.742549
calm,2219,BCMo,df_contribution,206529477.252784,128334617.6887113,270770875.98849154
calm,2219,BCMo,maintenance_margin,625113794.4749999,367172167.21875,819806865.13125
calm,2219,NBCM,cash,1696139524.0352502,1113456551.6834989,2220333433.8404984
calm,2219,NBCM,df_contribution,132036656.6075624,85433678.82978836,175563315.360244
calm,2219,NBCM,maintenance_margin,363382519.725,229667374.6875,487437985.91249996
calm,2279,BCMc,cash,6444253488.5732155,5387682221.7569685,7419195844.266872
calm,2279,BCMc,df_contribution,724100969.560019,625782543.062797,856689370.7388389
calm,2279,BCMc,maintenance_margin,2050356799.0124998,1753108410.65625,2389387815.7875
calm,2279,BCMo,cash,6618497062.074226,5374956312.888571,7831339602.068225
calm,2279,BCMo,df_contribution,206529477.252784,128334617.6887113,270770875.98849154
calm,2279,BCMo,maintenance_margin,640751188.7249999,374954107.89374995,835303519.96875
calm,2279,NBCM,cash,1696139524.0352502,1113456551.6834989,2220333433.8404984
calm,2279,NBCM,df_contribution,132036656.6075624,85433678.82978836,175563315.360244
calm,2279,NBCM,maintenance_margin,368442285.75,232197519.54375,486977517.1125
calm,2339,BCMc,cash,6430808438.618185,5383153527.4080105,7418930756.1020155
calm,2339,BCMc,df_contribution,724100969.560019,625782543.062797,856689370.7388389
calm,2339,BCMc,maintenance_margin,2077030248.975,1759578794.15625,2412460111.55625
calm,2339,BCMo,cash,6605126576.227201,5341628051.763695,7821168957.062927
calm,2339,BCMo,df_contribution,206529477.252784,128334617.6887113,270770875.98849154
calm,2339,BCMo,maintenance_margin,655644162.2625,387389833.875,853633391.5124999
calm,2339,NBCM,cash,1696139524.0352502,1113456551.6834989,2220333433.8404984
calm,2339,NBCM,df_contribution,132036656.6075624,85433678.82978836,175563315.360244
calm,2339,NBCM,maintenance_margin,371284803.7875,230713629.6375,495215649.4499999
calm,2399,BCMc,cash,6424057116.814895,5364331846.58918,7388119858.811572
calm,2399,BCMc,df_contribution,735210813.5384071,627264820.9575348,870854844.3101956
calm,2399,BCMc,maintenance_margin,2082298369.9499998,1762623657.5624998,2419338959.55
calm,2399,BCMo,cash,6566632628.873789,5316477667.843359,7803149588.640149
calm,2399,BCMo,df_contribution,232749570.91771257,146183898.78695142,299896213.17581654
calm,2399,BCMo,maintenance_margin,674536274.325,392365799.2125,869585564.6999999
calm,2399,NBCM,cash,1702427111.8244314,1116540919.3043847,2206764445.931051
calm,2399,NBCM,df_contribution,134340348.4722618,84987572.22166498,178067851.077535
calm,2399,NBCM,maintenance_margin,374204586.0375,228691937.25,495304343.94374996
calm,2459,BCMc,cash,6408421670.687244,5348137038.985264,7408253704.744619
calm,2459,BCMc,df_contribution,735210813.5384071,627264820.9575348,870854844.3101956
calm,2459,BCMc,maintenance_margin,2087168325.975,1780790852.53125,2418028443.3374996
calm,2459,BCMo,cash,6561168649.0166445,5305687045.346249,7785374593.127662
calm,2459,BCMo,df_contribution,232749570.91771257,146183898.78695142,299896213.17581654
calm,2459,BCMo,maintenance_margin,680649629.0625,399410161.3125,875849747.85
calm,2459,NBCM,cash,1702427111.8244314,1116540919.3043847,2206764445.931051
calm,2459,NBCM,df_contribution,134340348.4722618,84987572.22166498,178067851.077535
calm,2459,NBCM,maintenance_margin,378780659.325,229494136.725,494967497.45624995
calm,2519,BCMc,cash,6403598159.874847,5359952902.289308,7409114698.966405
calm,2519,BCMc,df_contribution,735210813.5384071,627264820.9575348,870854844.3101956
calm,2519,BCMc,maintenance_margin,2096331574.725,1791853708.21875,2436302638.35
calm,2519,BCMo,cash,6557689200.566652,5291545789.927525,7756291140.158962
calm,2519,BCMo,df_contribution,232749570.91771257,146183898.78695142,299896213.17581654
calm,2519,BCMo,maintenance_margin,689919829.7624999,410507877.4875,886304416.3874999
calm,2519,NBCM,cash,1702427111.8244314,1116540919.3043847,2206764445.931051
calm,2519,NBCM,df_contribution,134340348.4722618,84987572.22166498,178067851.077535
calm,2519,NBCM,maintenance_margin,381248717.2875,230401426.3875,494376532.14374995
calm,2579,BCMc,cash,6417412190.70714,5359424433.985264,7410988868.780965
calm,2579,BCMc,df_contribution,735210813.5384071,627264820.9575348,870854844.3101956
calm,2579,BCMc,maintenance_margin,2095061538.4875,1783279677.3749998,2444008392.1124997
calm,2579,BCMo,cash,6538404157.101185,5282859029.633909,7750387419.362791
calm,2579,BCMo,df_contribution,232749570.91771257,146183898.78695142,299896213.17581654
calm,2579,BCMo,maintenance_margin,702918937.6875,421184453.7937499,903756632.56875
calm,2579,NBCM,cash,1702427111.8244314,1116540919.3043847,2206764445.931051
calm,2579,NBCM,df_contribution,134340348.4722618,84987572.22166498,178067851.077535
calm,2579,NBCM,maintenance_margin,377041097.7,230721341.73749998,492601386.48749995
calm,2639,BCMc,cash,6419461318.587586,5364089954.71418,7397320891.655965
calm,2639,BCMc,df_contribution,735210813.5384071,627264820.9575348,870854844.3101956
calm,2639,BCMc,maintenance_margin,2103957309.0375,1794574869.69375,2450252559.7124996
calm,2639,BCMo,cash,6526149944.936224,5259285478.608279,7739928627.183096
calm,2639,BCMo,df_contribution,232749570.91771257,146183898.78695142,299896213.17581654
calm,2639,BCMo,maintenance_margin,725457979.575,432144268.0875,916093502.3812499
calm,2639,NBCM,cash,1702427111.8244314,1116540919.3043847,2206764445.931051
calm,2639,NBCM,df_contribution,134340348.4722618,84987572.22166498,178067851.077535
calm,2639,NBCM,maintenance_margin,375050110.5,234948391.2,495686872.0124999
calm,2699,BCMc,cash,6416374120.531483,5370749828.71418,7392012980.02052
calm,2699,BCMc,df_contribution,735210813.5384071,627264820.9575348,870854844.3101956
calm,2699,BCMc,maintenance_margin,2099918487.8249998,1795588262.71875,2451759863.79375
calm,2699,BCMo,cash,6516372122.218332,5254000698.850368,7732844732.71295
calm,2699,BCMo,df_contribution,232749570.91771257,146183898.78695142,299896213.17581654
calm,2699,BCMo,maintenance_margin,736238212.875,434556045.675,923893147.96875
calm,2699,NBCM,cash,1702427111.8244314,1116540919.3043847,2206764445.931051
calm,2699,NBCM,df_contribution,134340348.4722618,84987572.22166498,178067851.077535
calm,2699,NBCM,maintenance_margin,375671496.7125,233970868.63125,497155588.875
calm,2759,BCMc,cash,6402943296.672888,5379761994.130723,7393365547.659615
calm,2759,BCMc,df_contribution,729358574.6204915,614233533.7994739,869720838.1020927
calm,2759,BCMc,maintenance_margin,2089942606.4624999,1792955090.3625,2457759607.2
calm,2759,BCMo,cash,6471925458.179889,5227717134.970592,7706070610.511944
calm,2759,BCMo,df_contribution,254939543.86274952,161601416.2213207,322915064.47190785
calm,2759,BCMo,maintenance_margin,747324057.375,438485618.19374996,932688366.2437499
calm,2759,NBCM,cash,1705598558.5372481,1121731889.838525,2205377056.913867
calm,2759,NBCM,df_contribution,132601651.0234515,83881281.5260048,176998637.675887
calm,2759,NBCM,maintenance_margin,375289933.725,234339585.24374998,497804898.31874996
calm,2819,BCMc,cash,6399957972.089638,5382794891.596549,7377338066.739334
calm,2819,BCMc,df_contribution,729358574.6204915,614233533.7994739,869720838.1020927
calm,2819,BCMc,maintenance_margin,2081889109.2375,1783475241.525,2445112710.1125
calm,2819,BCMo,cash,6467551318.836308,5229891655.878564,7700853549.684941
calm,2819,BCMo,df_contribution,254939543.86274952,161601416.2213207,322915064.47190785
