regime,t,type,p50,p25,p75
stressed,9300,MT,8132540761.274862,7479893977.623776,8645671411.807083
stressed,9300,ZI,4036882644.1103277,3270203317.8210287,5232387021.127466
stressed,9360,BCM,17811162639.173233,15589195407.230034,20854750256.180515
stressed,9360,FT,10469778884.874016,9159278833.926434,12373918930.65129
stressed,9360,MT,8243056052.954027,7557635760.09503,8769069172.881588
stressed,9360,ZI,4373350865.212525,3505239177.92846,5628296808.618485
stressed,9420,BCM,17787115387.503845,15095331740.777822,20229467641.60217
stressed,9420,FT,10474159879.987337,9111012780.755802,12462885343.654139
stressed,9420,MT,8222611328.383787,7542044051.748614,8713327254.447433
stressed,9420,ZI,4191479056.331766,3341367617.4698095,5578294008.310237
stressed,9480,BCM,17597184319.963657,14747873347.68322,20014352384.67104
stressed,9480,FT,10294330940.701458,8915313612.824032,12244920895.147007
stressed,9480,MT,8302000199.404705,7730278903.740778,8728082438.241135
stressed,9480,ZI,4112740627.7377553,3352204980.042745,5285271254.268999
stressed,9540,BCM,17358375215.832436,14505300645.755983,19997013987.567715
stressed,9540,FT,10345047155.09623,8952153050.620388,12398952136.239155
stressed,9540,MT,8360433027.988667,7800085109.431879,8852347100.769367
stressed,9540,ZI,4251427001.253804,3532937662.399267,5595809679.061295
stressed,9600,BCM,16893663001.75174,14514581827.728039,19530817087.317284
stressed,9600,FT,10156059422.774399,8696536406.674784,12106921263.31659
stressed,9600,MT,8368409528.599596,7807429665.904099,8828986280.86665
stressed,9600,ZI,4106314051.238613,3365620461.6323204,5439467222.133301
stressed,9660,BCM,16670904445.836473,14275742613.032417,19288926749.470303
stressed,9660,FT,9999643941.190376,8520759924.187356,12026560883.506433
stressed,9660,MT,8536983363.60319,7952087180.315879,8958519430.203146
stressed,9660,ZI,4073848935.612873,3285095258.200331,5317257651.62911
stressed,9720,BCM,16239648531.01403,14420073545.018608,19023686715.085365
stressed,9720,FT,9758704800.816614,8262936963.756431,11657011435.604168
stressed,9720,MT,8599845507.337065,7993807585.318289,9024351947.99186
stressed,9720,ZI,3887776758.300942,3170670920.4111495,5067473600.759119
stressed,9780,BCM,16592462049.178474,13653697041.017832,19012862552.961132
stressed,9780,FT,9757127263.370037,8267634011.549842,11565049873.934689
stressed,9780,MT,8656300477.358326,8074596356.906922,9076654427.746899
stressed,9780,ZI,4043005016.921491,3276557118.2742176,5258292297.199728
stressed,9840,BCM,16116926493.941505,13749327548.88406,18578522397.225216
stressed,9840,FT,9413963549.487034,7779761404.35349,11244692859.734848
stressed,9840,MT,8572924424.366304,7983576591.830246,8987500350.641077
stressed,9840,ZI,3697556684.18595,3024631562.9277945,4845095023.284866
stressed,9900,BCM,16691352909.289568,14015712098.716042,18826870076.5952
stressed,9900,FT,9587834121.695217,8058472147.94266,11674792307.229368
stressed,9900,MT,8814155407.8712,8248507534.267061,9251844674.770191
stressed,9900,ZI,4112123738.9947977,3252027711.7020926,5386413516.301603
stressed,9960,BCM,16080211646.992273,13739721029.881474,18516677175.652496
stressed,9960,FT,9715017817.654337,8169750648.023091,11531283579.659689
stressed,9960,MT,8823360586.476358,8309240306.469547,9255431387.788904
stressed,9960,ZI,4076069186.7958755,3236914210.556793,5333322528.459472
stressed,10020,BCM,16218426961.650719,13713302905.917812,18564602516.412758
stressed,10020,FT,9600531923.65306,7998676008.785742,11242370758.447014
stressed,10020,MT,8852966959.894773,8351430101.897955,9259792682.07016
stressed,10020,ZI,4178641951.1484566,3242656856.995512,5375309003.068252
stressed,10080,BCM,16062132504.290209,14006472024.366875,18557747273.073883
stressed,10080,FT,9599136703.683008,7900129778.570391,11200580321.597424
stressed,10080,MT,8971048935.064754,8477184370.615979,9423958224.62976
stressed,10080,ZI,4026603161.5633388,3216369641.2485256,5312989595.74072
stressed,10140,BCM,17185997460.052555,14669669048.435753,19411190789.65073
stressed,10140,FT,10021649311.998661,8294038067.968386,11908055809.240776
stressed,10140,MT,9493088076.874092,9003112746.23393,9924539765.308022
stressed,10140,ZI,4389977497.517323,3504329213.245853,5759121743.305359
stressed,10200,BCM,17011581722.26811,14241624950.28604,19259138510.085068
stressed,10200,FT,10321752166.034946,8427365726.096325,12068852022.291258
stressed,10200,MT,9310108566.899015,8801077997.241772,9843236663.081392
stressed,10200,ZI,4537966350.334024,3484180697.2463326,5871859514.159683
stressed,10260,BCM,17305652103.947464,14478237124.69654,19693323561.66551
stressed,10260,FT,10598297236.14457,8638120653.344456,12485035896.93351
stressed,10260,MT,9174987235.37194,8630260067.139584,9744253969.534578
stressed,10260,ZI,4748385456.383582,3707677717.5905623,6049849236.12137
stressed,10320,BCM,17113242982.46148,14519656148.682621,19935069655.075493
stressed,10320,FT,10591162103.70926,8444611636.964818,12555057284.482742
stressed,10320,MT,9004722054.477814,8390880630.466231,9516615390.123316
stressed,10320,ZI,4590617476.609283,3693476821.3044424,5822425034.117118
stressed,10380,BCM,17135673146.49429,13862511180.970299,19759991550.698723
stressed,10380,FT,10541762268.943993,8406825875.498535,12401414433.603851
stressed,10380,MT,8979994894.905005,8368680479.082412,9440780443.112322
stressed,10380,ZI,4412930617.96554,3563857061.29931,5690979174.410942
stressed,10440,BCM,17396517614.82756,14402099065.647282,20397094264.50993
stressed,10440,FT,10923032589.72659,8836010956.16314,12725393238.499638
stressed,10440,MT,9189362382.187029,8532664179.565903,9710926944.063751
stressed,10440,ZI,4984407490.631483,3913701525.956471,6181651234.062323
stressed,10500,BCM,17730136282.810097,14453027447.70598,20493304579.958324
stressed,10500,FT,11036685105.14341,8816413823.848364,12913682000.668077
stressed,10500,MT,8810082028.78037,8228993676.4051895,9430262631.439594
stressed,10500,ZI,4960989155.896684,4001756770.3429756,6201773278.416972
stressed,10560,BCM,19578938575.138573,16212927937.781322,23121334871.96129
stressed,10560,FT,12014391055.779526,9480347348.123491,14081316766.834587
stressed,10560,MT,9491908801.75507,8861694966.894615,10201082018.242388
stressed,10560,ZI,5280846141.983006,4093899376.060594,6538509206.829722
stressed,10620,BCM,19831960709.390633,16357585378.226128,23670199083.162144
stressed,10620,FT,12029354135.364225,9562170796.959356,14453957060.804878
stressed,10620,MT,9341693251.778934,8712767974.057411,9982142741.031868
stressed,10620,ZI,5522950819.118013,4401396532.608192,6825096394.073169
stressed,10680,BCM,19927573167.85668,15982849302.154907,23334579948.132584
stressed,10680,FT,12436942267.510878,9691091616.726095,14977097004.588253
stressed,10680,MT,9202148924.958412,8577127607.611602,9806269922.534456
stressed,10680,ZI,5671688390.367385,4519400594.971094,6945918103.911132
stressed,10740,BCM,20343918346.469566,16460928181.485218,23662255689.256027
stressed,10740,FT,12409840107.476791,9603755029.849216,15118924490.199236
stressed,10740,MT,8901320214.328787,8120995027.095491,9573045468.511866
stressed,10740,ZI,5657040246.818215,4602070930.032637,6722188595.4673395
stressed,10800,BCM,20133290371.287823,16891682711.596909,23325053358.159325
stressed,10800,FT,12088971436.849533,9493077160.097073,15069109964.713459
stressed,10800,MT,8409483063.932466,7712884371.902602,9110807060.318378
stressed,10800,ZI,5281193091.254071,4384075256.771086,6223706019.175347
stressed,10860,BCM,20369744207.90629,17012907081.980452,23336915406.417633
stressed,10860,FT,12248664336.5156,9496201732.162575,15324295948.516928
stressed,10860,MT,8225475878.638943,7539925056.166319,8802623533.925858
stressed,10860,ZI,5261203879.44886,4324706700.620998,6127012812.970544
stressed,10920,BCM,20035598515.30124,16914335354.700748,23077344293.1302
stressed,10920,FT,11795159408.04098,9250068364.556017,14838933191.317966
stressed,10920,MT,7958610049.128814,7311422130.083483,8537043549.524096
stressed,10920,ZI,4959783434.499799,4058356362.62413,5717647151.918426
stressed,10980,BCM,20352859004.652245,17458386772.568954,23486355308.37695
stressed,10980,FT,11997720022.584389,9408897230.017395,14955896046.393673
stressed,10980,MT,7783954806.103725,7130821511.588233,8331872723.813098
stressed,10980,ZI,5150154974.308987,4202954125.1781545,5916423625.592231
stressed,11040,BCM,20657735565.465675,17816398075.697414,23900753808.981247
stressed,11040,FT,12306683494.16183,9716570876.16553,15487745274.06172
stressed,11040,MT,7561189062.89314,6910480553.809424,8094701880.24156
stressed,11040,ZI,5217350896.785633,4277216164.0947886,6081816224.664398
stressed,11100,BCM,21040940044.524895,17909950853.369877,23965761814.948685
stressed,11100,FT,12436584501.71177,9693134244.188255,15571151875.293
stressed,11100,MT,7373475803.070855,6717905069.245649,7914385822.789951
stressed,11100,ZI,5010076906.366734,4147788438.1076093,5839876550.990049
stressed,11160,BCM,20885817486.646217,17790447195.106087,24138897818.002815
stressed,11160,FT,12504245556.335443,9641424450.557549,15653847333.890026
stressed,11160,MT,7339590299.036524,6765360920.92362,7882226244.038436
stressed,11160,ZI,4816792894.834039,3995718950.596137,5604588747.706462
stressed,11220,BCM,21130272730.031303,17746431585.32083,24533370848.600677
stressed,11220,FT,12681759917.87796,9851292432.89672,15863161384.101044
stressed,11220,MT,7356654082.610678,6758546640.529748,7923612181.681576
stressed,11220,ZI,5166744149.918085,4219606851.3742075,5923770530.787722
stressed,11280,BCM,20961737401.10211,17442617971.47625,24603156714.817772
stressed,11280,FT,12668309073.77586,9917732672.14991,15998707846.338882
stressed,11280,MT,7079112572.16061,6563973795.716666,7658483907.954279
stressed,11280,ZI,4927882334.417115,4006662713.9622107,5729708971.616072
stressed,11340,BCM,22002946500.863316,18447583745.770866,25709509382.336395
stressed,11340,FT,13389008146.962427,10417761664.891998,16833873277.394257
stressed,11340,MT,7449307304.149899,6822311524.476685,8016375675.480755
stressed,11340,ZI,5201525316.134749,4288091515.2755694,5991701519.867176
stressed,11400,BCM,22295193084.54705,18571761529.313606,25436156207.514935
stressed,11400,FT,13371795337.06874,10520070927.01202,16767635433.366684
stressed,11400,MT,7551533136.080005,6938569747.8801155,8076091774.735897
stressed,11400,ZI,5444704047.553047,4464703917.804134,6169076806.201681
stressed,11460,BCM,22424651552.818687,18403367821.421467,25184249381.670113
stressed,11460,FT,13379996614.44701,10608740241.716978,16737657640.794601
stressed,11460,MT,7519527313.401551,6998010189.544908,8101715405.108091
stressed,11460,ZI,5486371364.944624,4473435109.760533,6195119895.154983
stressed,11520,BCM,22551061780.871033,18455610658.73519,25317732901.002956
stressed,11520,FT,13598824935.682892,10654247728.823774,16939329844.268272
stressed,11520,MT,7473520272.023108,6868210050.751148,8062912072.8663645
stressed,11520,ZI,5591064083.208313,4583653206.328987,6311301233.240368
stressed,11580,BCM,22751453028.793434,18651113993.230556,25393729222.33204
stressed,11580,FT,13677253839.18956,10757721583.18697,17072813493.370127
stressed,11580,MT,7352553639.587849,6716297131.402884,7866556201.104745
stressed,11580,ZI,5572936548.481369,4643871782.479593,6341379359.826602
stressed,11640,BCM,22886354415.62645,19023065640.160942,25757341337.108093
stressed,11640,FT,13845155643.539583,10971259374.175493,17307160343.363632
stressed,11640,MT,7336695561.749336,6676892353.647228,7897449406.850056
stressed,11640,ZI,5445055112.223145,4431385622.631097,6186311101.32991
stressed,11700,BCM,22560339294.72227,18917046502.05504,25492228302.662678
stressed,11700,FT,13618447195.017393,10862421184.85038,17102771137.892698
stressed,11700,MT,7156572766.415688,6527549171.037081,7713550022.974525
stressed,11700,ZI,5266069206.269852,4297101180.24565,6034386288.369668
stressed,11760,BCM,22563833414.25669,18636149058.066196,25290248680.04865
stressed,11760,FT,13576387120.508972,10702732870.318974,16906552095.342682
stressed,11760,MT,7480996327.7947235,6844989367.258581,7950901481.307916
stressed,11760,ZI,5319719242.374424,4410644411.752147,6081846631.22117
stressed,11820,BCM,22890056160.871063,18893497997.881042,25490347504.86802
stressed,11820,FT,14027741905.09831,11151819912.9392,17288606436.19502
stressed,11820,MT,7323375881.4941435,6663901087.965311,7815594877.6457405
stressed,11820,ZI,5454224238.083004,4519519932.554332,6212542964.911486
stressed,11880,BCM,22838892459.72,18632770155.529305,25923793603.304436
stressed,11880,FT,14039336331.35796,11293599129.332508,17499598072.69869
stressed,11880,MT,7144613842.040239,6520175563.385864,7683796308.105319
stressed,11880,ZI,5231213271.283337,4430515649.963181,5978797256.907689
stressed,11940,BCM,22674693355.997124,19186366040.622414,26136030553.498547
stressed,11940,FT,14178663498.182247,11475036153.595005,17584495351.918736
stressed,11940,MT,6977264611.948797,6296950060.10388,7553400425.145907
stressed,11940,ZI,5243864900.109293,4487738974.196387,6089092804.375081
stressed,12000,BCM,22917624347.98801,19272156406.152115,26066108114.51915
stressed,12000,FT,14455354338.580402,11654445262.761707,17583989383.54241
stressed,12000,MT,7059430678.424391,6411395246.953999,7681818276.201927
stressed,12000,ZI,5091146991.674806,4323085972.177607,5887331119.738222
stressed,12060,BCM,23343212110.71956,19529845703.251785,26473079325.898216
stressed,12060,FT,14483224759.157219,11792143436.082376,17785150144.571762
stressed,12060,MT,7026586831.591301,6317014353.466874,7688145136.999298
stressed,12060,ZI,5358286911.482897,4624128087.425144,6249012168.255923
stressed,12120,BCM,22928616078.984043,19388539773.715958,26821643508.69494
stressed,12120,FT,14659600710.013721,11772983301.87974,17850049528.778038
stressed,12120,MT,6837958129.209616,6138829973.5611515,7468591235.989609
stressed,12120,ZI,5141022156.262728,4496466694.77399,6065247121.425097
stressed,12180,BCM,23930921724.832726,20253265503.624348,28070178800.29369
stressed,12180,FT,15361453087.40239,12207323665.035835,18523551638.557243
stressed,12180,MT,7063585808.218164,6298335731.588714,7594269111.57404
stressed,12180,ZI,5326656110.879808,4647282985.545723,6265398138.702008
stressed,12240,BCM,23727984138.865944,20142496192.16749,27938156667.14228
stressed,12240,FT,15253640249.316708,12109964473.276394,18672178227.24268
stressed,12240,MT,6899495259.973715,6135740673.742297,7433577914.201467
stressed,12240,ZI,5140637646.093758,4501804554.144594,6023992062.032512
stressed,12300,BCM,23675745286.867638,20057425156.94845,27816463555.643528
stressed,12300,FT,15263504449.702587,12092269395.513437,18629827094.11737
stressed,12300,MT,6949273033.332402,6186385709.078809,7497872335.874461
stressed,12300,ZI,4998904998.507814,4344663534.083764,5896238946.449205
stressed,12360,BCM,23637640971.723244,19963594329.48769,27517857573.518368
stressed,12360,FT,15295343103.331917,12020141771.333748,18451152576.813038
stressed,12360,MT,7098848769.489603,6419917134.5373335,7577073118.051487
stressed,12360,ZI,4790748320.860255,4165144591.0991077,5656830980.434346
stressed,12420,BCM,23549667776.796543,20196827137.810287,27887086451.44076
stressed,12420,FT,15261463713.56659,11941003943.888737,18222138588.272408
stressed,12420,MT,7159860443.551361,6433431754.314568,7619527847.355367
stressed,12420,ZI,5092331776.427026,4447943693.99848,5969340203.023073
stressed,12480,BCM,23415789110.07611,19353912507.49193,27529770059.60537
stressed,12480,FT,15219435921.265984,11884929389.798532,18189183747.358162
stressed,12480,MT,7086208659.954895,6356876077.111823,7579649441.257425
stressed,12480,ZI,4809379260.452148,4204553605.259815,5702587740.576027
stressed,12540,BCM,22547256551.34503,18935105113.046314,26273898018.592335
stressed,12540,FT,14438163640.226044,11423820335.881325,17296074832.568325
stressed,12540,MT,6913783550.543037,6249386229.184187,7444580371.609141
stressed,12540,ZI,4919473137.215078,4266322139.600225,5713429525.084497
stressed,12600,BCM,22258152992.913795,19207743618.774998,25892313110.743534
stressed,12600,FT,14233474429.053627,11321714639.01603,17044479802.769684
stressed,12600,MT,6885245407.684428,6241533662.992796,7438277920.759302
stressed,12600,ZI,5140183507.056202,4420001558.756968,6057761420.5369005
stressed,12660,BCM,22160590530.908302,18513597503.799522,25974640566.853127
