date,symbol,OPrice,DPrice,Ret_mkt_t,BuyVol_LR1,SellVol_LR1,BuyVol_LRi,SellVol_LRi,IVol_t_m,IVol_q_m,VarianceRatio1,VarianceRatio2,TSignSqrtDVol1,TSignSqrtDVol2,NObsUsed1
2013-07-12,SPY,167.39,167.7,0.0007166319,50502133,58009717,47807373,47810916,2.7258167E-9,9.389848E-10,0.0231285197,0.16469358,-1.836518E-8,-2.247657E-8,78
2013-07-15,SPY,167.97,168.19,0.0014872545,35593338,34812651,30155764,32177491,1.9422398E-9,6.276551E-10,0.1159490117,0.2426755333,1.7615844E-9,1.5441802E-9,78
2013-07-16,SPY,168.26,167.52,-0.004527051,46664881,44323259,42384624,39600859,6.6636105E-9,7.69207E-10,0.0910384588,0.0016510291,-8.063654E-9,-6.061726E-9,78
2013-07-17,SPY,168.16,167.96,-0.001130515,45240218,48658316,39927792,42977570,7.2434456E-9,1.1467108E-9,0.1571723889,0.08098574,-2.131573E-8,-2.125661E-8,78
2013-07-18,SPY,168.31,168.89,0.0033808864,49153891,57131354,45620244,48222079,7.7095502E-9,8.209594E-10,0.1278909908,0.0999351446,7.7353096E-9,9.1866352E-9,78
2013-07-19,SPY,168.52,169.17,0.0042042993,53590204,51318355,46449587,48905302,2.6837584E-9,8.119826E-10,0.1277522936,0.0613461638,-9.655953E-9,-9.113592E-9,78
2013-07-22,SPY,169.41,169.5,0.0005311145,46027267,38500651,39697717,34676603,1.9972691E-9,5.749167E-10,0.0511967753,0.1217770512,-1.484832E-8,-1.488195E-8,78
2013-07-23,SPY,169.8,169.23,-0.0038945,41906699,40110248,37162728,36030653,2.1478249E-9,5.821867E-10,0.0267984837,0.0776115774,-2.254111E-8,-2.256007E-8,78
2013-07-24,SPY,169.79,168.53,-0.007329938,61454902,54801309,49825267,53491189,2.9638221E-9,9.430205E-10,0.0730646631,0.1480316182,-1.962244E-8,-1.768469E-8,78
2013-07-25,SPY,168.22,168.95,0.0042117814,56020364,60840265,54441463,46092957,4.4782958E-9,9.758839E-10,0.0063838929,0.0718188048,-8.459177E-9,-8.113973E-9,78
